Algoritmo Genético
Arquivo: wt100.txt
Melhor valor encontrado: 

6155
Tempo máximo em minutos: 1

Algoritmo iniciou em: 

09:08:01
Melhor solução em: 

09:08:05
Número de cromossosmos: 500
Número de cromossosmos iniciais: 250
Tamanho da elite: 250
Melhor solução encontrada: 

Jobs: 100
t: 41 | c: 41 | d: 4243 | w: 5 | l: 0
t: 13 | c: 1764 | d: 4567 | w: 10 | l: 0
t: 60 | c: 1824 | d: 4151 | w: 4 | l: 0
t: 14 | c: 1838 | d: 4248 | w: 8 | l: 0
t: 49 | c: 1887 | d: 4360 | w: 9 | l: 0
t: 20 | c: 1907 | d: 4393 | w: 9 | l: 0
t: 65 | c: 1972 | d: 3888 | w: 1 | l: 0
t: 10 | c: 1982 | d: 4508 | w: 3 | l: 0
t: 49 | c: 2031 | d: 4318 | w: 8 | l: 0
t: 28 | c: 2059 | d: 4142 | w: 2 | l: 0
t: 14 | c: 2073 | d: 3875 | w: 8 | l: 0
t: 79 | c: 2152 | d: 4671 | w: 4 | l: 0
t: 46 | c: 2198 | d: 4202 | w: 9 | l: 0
t: 32 | c: 2230 | d: 4235 | w: 2 | l: 0
t: 72 | c: 2302 | d: 3713 | w: 4 | l: 0
t: 37 | c: 2339 | d: 3974 | w: 7 | l: 0
t: 97 | c: 2436 | d: 4126 | w: 5 | l: 0
t: 22 | c: 2458 | d: 4062 | w: 10 | l: 0
t: 91 | c: 2549 | d: 3713 | w: 9 | l: 0
t: 25 | c: 2574 | d: 4562 | w: 4 | l: 0
t: 54 | c: 2628 | d: 3729 | w: 6 | l: 0
t: 39 | c: 2667 | d: 3782 | w: 8 | l: 0
t: 27 | c: 2694 | d: 4612 | w: 5 | l: 0
t: 17 | c: 2711 | d: 4378 | w: 2 | l: 0
t: 15 | c: 2726 | d: 3814 | w: 9 | l: 0
t: 5 | c: 2731 | d: 4261 | w: 8 | l: 0
t: 20 | c: 2751 | d: 4293 | w: 8 | l: 0
t: 92 | c: 2843 | d: 3815 | w: 8 | l: 0
t: 89 | c: 2932 | d: 4546 | w: 6 | l: 0
t: 94 | c: 3026 | d: 3726 | w: 7 | l: 0
t: 73 | c: 3099 | d: 4068 | w: 7 | l: 0
t: 23 | c: 3122 | d: 4015 | w: 7 | l: 0
t: 81 | c: 3203 | d: 4384 | w: 6 | l: 0
t: 14 | c: 3217 | d: 3797 | w: 5 | l: 0
t: 68 | c: 3285 | d: 3819 | w: 9 | l: 0
t: 61 | c: 3346 | d: 4113 | w: 6 | l: 0
t: 82 | c: 3428 | d: 4240 | w: 8 | l: 0
t: 74 | c: 3502 | d: 3735 | w: 3 | l: 0
t: 5 | c: 3507 | d: 4520 | w: 5 | l: 0
t: 67 | c: 3574 | d: 3864 | w: 1 | l: 0
t: 55 | c: 3629 | d: 4281 | w: 4 | l: 0
t: 22 | c: 3651 | d: 4187 | w: 10 | l: 0
t: 97 | c: 3748 | d: 4022 | w: 5 | l: 0
t: 50 | c: 3798 | d: 4339 | w: 3 | l: 0
t: 22 | c: 3820 | d: 4324 | w: 3 | l: 0
t: 24 | c: 3844 | d: 4558 | w: 5 | l: 0
t: 58 | c: 3902 | d: 4122 | w: 6 | l: 0
t: 35 | c: 3937 | d: 4740 | w: 5 | l: 0
t: 52 | c: 3989 | d: 4412 | w: 1 | l: 0
t: 87 | c: 4076 | d: 4582 | w: 6 | l: 0
t: 53 | c: 4129 | d: 4609 | w: 6 | l: 0
t: 88 | c: 4217 | d: 4591 | w: 4 | l: 0
t: 90 | c: 4307 | d: 4536 | w: 9 | l: 0
t: 89 | c: 4396 | d: 4471 | w: 6 | l: 0
t: 46 | c: 4442 | d: 4547 | w: 9 | l: 0
t: 78 | c: 4520 | d: 4527 | w: 9 | l: 0
t: 51 | c: 4571 | d: 4760 | w: 9 | l: 0
t: 69 | c: 4640 | d: 4642 | w: 9 | l: 0
t: 72 | c: 4712 | d: 4753 | w: 7 | l: 0
t: 53 | c: 4765 | d: 4762 | w: 4 | l: 3
t: 80 | c: 4845 | d: 4768 | w: 5 | l: 77
t: 55 | c: 4900 | d: 4761 | w: 3 | l: 139
t: 54 | c: 4954 | d: 4761 | w: 2 | l: 193
t: 99 | c: 5053 | d: 4648 | w: 3 | l: 405
t: 73 | c: 5126 | d: 4507 | w: 2 | l: 619
t: 86 | c: 5212 | d: 4288 | w: 1 | l: 924
t: 88 | c: 5300 | d: 3722 | w: 1 | l: 1578
Valor: 6155
