Algoritmo Genético
Arquivo: wt100.txt
Melhor valor encontrado: 

6155
Tempo máximo em minutos: 1

Algoritmo iniciou em: 

09:18:01
Melhor solução em: 

09:18:07
Número de cromossosmos: 980
Número de cromossosmos iniciais: 250
Tamanho da elite: 250
Melhor solução encontrada: 

Jobs: 100
t: 91 | c: 91 | d: 3790 | w: 10 | l: 0
t: 47 | c: 3574 | d: 4262 | w: 1 | l: 0
t: 60 | c: 3634 | d: 4151 | w: 4 | l: 0
t: 39 | c: 3673 | d: 4066 | w: 6 | l: 0
t: 33 | c: 3706 | d: 4281 | w: 5 | l: 0
t: 36 | c: 3742 | d: 3857 | w: 9 | l: 0
t: 72 | c: 3814 | d: 3928 | w: 8 | l: 0
t: 22 | c: 3836 | d: 4324 | w: 3 | l: 0
t: 32 | c: 3868 | d: 4235 | w: 2 | l: 0
t: 31 | c: 3899 | d: 4095 | w: 3 | l: 0
t: 23 | c: 3922 | d: 4015 | w: 7 | l: 0
t: 100 | c: 4022 | d: 4231 | w: 2 | l: 0
t: 53 | c: 4075 | d: 4537 | w: 4 | l: 0
t: 90 | c: 4165 | d: 4536 | w: 9 | l: 0
t: 50 | c: 4215 | d: 4339 | w: 3 | l: 0
t: 51 | c: 4266 | d: 4760 | w: 9 | l: 0
t: 78 | c: 4344 | d: 4527 | w: 9 | l: 0
t: 61 | c: 4405 | d: 4502 | w: 9 | l: 0
t: 79 | c: 4484 | d: 4681 | w: 5 | l: 0
t: 87 | c: 4571 | d: 4582 | w: 6 | l: 0
t: 69 | c: 4640 | d: 4642 | w: 9 | l: 0
t: 72 | c: 4712 | d: 4753 | w: 7 | l: 0
t: 53 | c: 4765 | d: 4762 | w: 4 | l: 3
t: 80 | c: 4845 | d: 4768 | w: 5 | l: 77
t: 55 | c: 4900 | d: 4761 | w: 3 | l: 139
t: 54 | c: 4954 | d: 4761 | w: 2 | l: 193
t: 99 | c: 5053 | d: 4648 | w: 3 | l: 405
t: 73 | c: 5126 | d: 4507 | w: 2 | l: 619
t: 86 | c: 5212 | d: 4288 | w: 1 | l: 924
t: 88 | c: 5300 | d: 3722 | w: 1 | l: 1578
Valor: 6155
