Algoritmo Genético
Arquivo: wt100-2.txt
Melhor valor encontrado: 

0
Tempo máximo em minutos: 1

Algoritmo iniciou em: 

23:43:36
Melhor solução em: 

null
Número de cromossosmos: 25
Número de cromossosmos iniciais: 25
Tamanho da elite: 25
Melhor solução encontrada: 

Jobs: 100
t: 54 | c: 54 | d: 4472 | w: 75 | l: 0
t: 13 | c: 2551 | d: 3966 | w: 9 | l: 0
t: 66 | c: 2617 | d: 4079 | w: 7 | l: 0
t: 79 | c: 2696 | d: 4055 | w: 5 | l: 0
t: 16 | c: 2712 | d: 3835 | w: 5 | l: 0
t: 9 | c: 2721 | d: 4087 | w: 3 | l: 0
t: 19 | c: 2740 | d: 3736 | w: 9 | l: 0
t: 81 | c: 2821 | d: 4564 | w: 7 | l: 0
t: 46 | c: 2867 | d: 3768 | w: 3 | l: 0
t: 24 | c: 2891 | d: 3792 | w: 9 | l: 0
t: 49 | c: 2940 | d: 3675 | w: 5 | l: 0
t: 22 | c: 2962 | d: 4081 | w: 83 | l: 0
t: 33 | c: 2995 | d: 4570 | w: 2 | l: 0
t: 94 | c: 3089 | d: 4197 | w: 9 | l: 0
t: 16 | c: 3105 | d: 4501 | w: 1 | l: 0
t: 8 | c: 3113 | d: 4119 | w: 8 | l: 0
t: 20 | c: 3133 | d: 3868 | w: 2 | l: 0
t: 35 | c: 3168 | d: 3649 | w: 88 | l: 0
t: 55 | c: 3223 | d: 4303 | w: 5 | l: 0
t: 41 | c: 3264 | d: 3726 | w: 96 | l: 0
t: 5 | c: 3269 | d: 3765 | w: 2 | l: 0
t: 95 | c: 3364 | d: 4519 | w: 6 | l: 0
t: 23 | c: 3387 | d: 4324 | w: 9 | l: 0
t: 69 | c: 3456 | d: 4098 | w: 7 | l: 0
t: 22 | c: 3478 | d: 3679 | w: 9 | l: 0
t: 50 | c: 3528 | d: 4568 | w: 4 | l: 0
t: 37 | c: 3565 | d: 4146 | w: 98 | l: 0
t: 67 | c: 3632 | d: 3819 | w: 8 | l: 0
t: 7 | c: 3639 | d: 3656 | w: 10 | l: 0
t: 5 | c: 3644 | d: 4318 | w: 2 | l: 0
t: 65 | c: 3709 | d: 4378 | w: 95 | l: 0
t: 22 | c: 3731 | d: 3946 | w: 2 | l: 0
t: 5 | c: 3736 | d: 4053 | w: 1 | l: 0
t: 13 | c: 3749 | d: 4309 | w: 1 | l: 0
t: 5 | c: 3754 | d: 3960 | w: 2 | l: 0
t: 62 | c: 3816 | d: 4368 | w: 74 | l: 0
t: 8 | c: 3824 | d: 4586 | w: 1 | l: 0
t: 94 | c: 3918 | d: 4630 | w: 7 | l: 0
t: 32 | c: 3950 | d: 4352 | w: 4 | l: 0
t: 10 | c: 3960 | d: 4230 | w: 2 | l: 0
Valor: 0
