Algoritmo Genético
Arquivo: wt100.txt
Melhor valor encontrado: 

6076
Tempo máximo em minutos: 30

Algoritmo iniciou em: 

03:20:28
Melhor solução em: 

03:20:31
Número de cromossosmos: 201
Número de cromossosmos iniciais: 25
Tamanho da elite: 25
Melhor solução encontrada: 

Jobs: 100
t: 14 | c: 14 | d: 3727 | w: 3 | l: 0
t: 51 | c: 4204 | d: 4707 | w: 3 | l: 0
t: 87 | c: 4291 | d: 4361 | w: 2 | l: 0
t: 61 | c: 4352 | d: 4502 | w: 9 | l: 0
t: 88 | c: 4440 | d: 4591 | w: 4 | l: 0
t: 80 | c: 4520 | d: 4768 | w: 5 | l: 0
t: 69 | c: 4589 | d: 4642 | w: 9 | l: 0
t: 79 | c: 4668 | d: 4681 | w: 5 | l: 0
t: 72 | c: 4740 | d: 4753 | w: 7 | l: 0
t: 53 | c: 4793 | d: 4762 | w: 4 | l: 31
t: 55 | c: 4848 | d: 4761 | w: 3 | l: 87
t: 54 | c: 4902 | d: 4761 | w: 2 | l: 141
t: 99 | c: 5001 | d: 4648 | w: 3 | l: 353
t: 73 | c: 5074 | d: 4507 | w: 2 | l: 567
t: 52 | c: 5126 | d: 4412 | w: 1 | l: 714
t: 86 | c: 5212 | d: 4288 | w: 1 | l: 924
t: 88 | c: 5300 | d: 3722 | w: 1 | l: 1578
Valor: 6076
