Algoritmo Genético
Arquivo: wt100-4.txt
Melhor valor encontrado: 

5417
Tempo máximo em minutos: 1

Algoritmo iniciou em: 

23:33:54
Melhor solução em: 

23:33:56
Número de cromossosmos: 94
Número de cromossosmos iniciais: 25
Tamanho da elite: 25
Melhor solução encontrada: 

Jobs: 100
t: 52 | c: 52 | d: 3458 | w: 9 | l: 0
t: 2 | c: 1542 | d: 3919 | w: 7 | l: 0
t: 13 | c: 1555 | d: 3656 | w: 10 | l: 0
t: 57 | c: 1612 | d: 3390 | w: 8 | l: 0
t: 32 | c: 1644 | d: 4065 | w: 4 | l: 0
t: 47 | c: 1691 | d: 4031 | w: 6 | l: 0
t: 98 | c: 1789 | d: 3417 | w: 10 | l: 0
t: 26 | c: 1815 | d: 3410 | w: 1 | l: 0
t: 7 | c: 1822 | d: 3980 | w: 8 | l: 0
t: 66 | c: 1888 | d: 3647 | w: 8 | l: 0
t: 57 | c: 1945 | d: 3716 | w: 4 | l: 0
t: 43 | c: 1988 | d: 3461 | w: 3 | l: 0
t: 16 | c: 2004 | d: 4130 | w: 2 | l: 0
t: 33 | c: 2037 | d: 3689 | w: 7 | l: 0
t: 15 | c: 2052 | d: 4270 | w: 1 | l: 0
t: 80 | c: 2132 | d: 3412 | w: 7 | l: 0
t: 74 | c: 2206 | d: 3960 | w: 6 | l: 0
t: 17 | c: 2223 | d: 3833 | w: 3 | l: 0
t: 35 | c: 2258 | d: 3610 | w: 7 | l: 0
t: 98 | c: 2356 | d: 4045 | w: 9 | l: 0
t: 58 | c: 2414 | d: 4232 | w: 10 | l: 0
t: 44 | c: 2458 | d: 4229 | w: 8 | l: 0
t: 4 | c: 2462 | d: 4171 | w: 7 | l: 0
t: 28 | c: 2490 | d: 3645 | w: 6 | l: 0
t: 45 | c: 2535 | d: 3907 | w: 7 | l: 0
t: 75 | c: 2610 | d: 3351 | w: 3 | l: 0
t: 64 | c: 2674 | d: 4136 | w: 2 | l: 0
t: 18 | c: 2692 | d: 4171 | w: 7 | l: 0
t: 89 | c: 2781 | d: 3498 | w: 10 | l: 0
t: 11 | c: 2792 | d: 3901 | w: 4 | l: 0
t: 22 | c: 2814 | d: 3821 | w: 6 | l: 0
t: 39 | c: 2853 | d: 3730 | w: 4 | l: 0
t: 35 | c: 2888 | d: 3938 | w: 6 | l: 0
t: 13 | c: 2901 | d: 3989 | w: 6 | l: 0
t: 58 | c: 2959 | d: 3385 | w: 3 | l: 0
t: 41 | c: 3000 | d: 4244 | w: 4 | l: 0
t: 17 | c: 3017 | d: 3438 | w: 1 | l: 0
t: 50 | c: 3067 | d: 3370 | w: 6 | l: 0
t: 25 | c: 3092 | d: 3867 | w: 5 | l: 0
t: 88 | c: 3180 | d: 3641 | w: 8 | l: 0
t: 40 | c: 3220 | d: 4069 | w: 9 | l: 0
t: 97 | c: 3317 | d: 3940 | w: 10 | l: 0
t: 19 | c: 3336 | d: 4245 | w: 4 | l: 0
t: 3 | c: 3339 | d: 3720 | w: 3 | l: 0
t: 40 | c: 3379 | d: 3870 | w: 7 | l: 0
t: 6 | c: 3385 | d: 3938 | w: 1 | l: 0
t: 7 | c: 3392 | d: 3883 | w: 4 | l: 0
t: 47 | c: 3439 | d: 3612 | w: 7 | l: 0
t: 8 | c: 3447 | d: 3719 | w: 2 | l: 0
t: 58 | c: 3505 | d: 3516 | w: 6 | l: 0
t: 67 | c: 3572 | d: 4128 | w: 5 | l: 0
t: 92 | c: 3664 | d: 3832 | w: 5 | l: 0
t: 75 | c: 3739 | d: 3965 | w: 8 | l: 0
t: 49 | c: 3788 | d: 4266 | w: 10 | l: 0
t: 56 | c: 3844 | d: 3907 | w: 3 | l: 0
t: 2 | c: 3846 | d: 3858 | w: 5 | l: 0
t: 11 | c: 3857 | d: 4151 | w: 5 | l: 0
t: 90 | c: 3947 | d: 3967 | w: 5 | l: 0
t: 97 | c: 4044 | d: 4247 | w: 6 | l: 0
t: 93 | c: 4137 | d: 4167 | w: 4 | l: 0
t: 44 | c: 4181 | d: 4231 | w: 4 | l: 0
t: 89 | c: 4270 | d: 4290 | w: 9 | l: 0
t: 52 | c: 4322 | d: 4279 | w: 3 | l: 43
t: 96 | c: 4418 | d: 4233 | w: 5 | l: 185
t: 98 | c: 4516 | d: 4041 | w: 3 | l: 475
t: 47 | c: 4563 | d: 4050 | w: 1 | l: 513
t: 63 | c: 4626 | d: 4249 | w: 1 | l: 377
t: 71 | c: 4697 | d: 3611 | w: 1 | l: 1086
t: 76 | c: 4773 | d: 3811 | w: 1 | l: 962
Valor: 5417
