Algoritmo Genético
Arquivo: wt100.txt
Melhor valor encontrado: 

6187
Tempo máximo em minutos: 15

Algoritmo iniciou em: 

07:26:28
Melhor solução em: 

07:26:34
Número de cromossosmos: 201
Número de cromossosmos iniciais: 25
Tamanho da elite: 25
Melhor solução encontrada: 

Jobs: 100
t: 5 | c: 5 | d: 4520 | w: 5 | l: 0
t: 22 | c: 1531 | d: 4324 | w: 3 | l: 0
t: 1 | c: 1532 | d: 3907 | w: 10 | l: 0
t: 94 | c: 1626 | d: 3752 | w: 10 | l: 0
t: 37 | c: 1663 | d: 3974 | w: 7 | l: 0
t: 28 | c: 1691 | d: 4142 | w: 2 | l: 0
t: 100 | c: 1791 | d: 4231 | w: 2 | l: 0
t: 22 | c: 1813 | d: 4187 | w: 10 | l: 0
t: 20 | c: 1833 | d: 4293 | w: 8 | l: 0
t: 92 | c: 1925 | d: 3815 | w: 8 | l: 0
t: 36 | c: 1961 | d: 3857 | w: 9 | l: 0
t: 97 | c: 2058 | d: 4022 | w: 5 | l: 0
t: 68 | c: 2126 | d: 3819 | w: 9 | l: 0
t: 51 | c: 2177 | d: 4707 | w: 3 | l: 0
t: 5 | c: 2182 | d: 4261 | w: 8 | l: 0
t: 91 | c: 2273 | d: 3790 | w: 10 | l: 0
t: 39 | c: 2312 | d: 4066 | w: 6 | l: 0
t: 31 | c: 2343 | d: 4095 | w: 3 | l: 0
t: 72 | c: 2415 | d: 3713 | w: 4 | l: 0
t: 18 | c: 2433 | d: 4015 | w: 9 | l: 0
t: 67 | c: 2500 | d: 3864 | w: 1 | l: 0
t: 10 | c: 2510 | d: 4508 | w: 3 | l: 0
t: 16 | c: 2526 | d: 3803 | w: 10 | l: 0
t: 32 | c: 2558 | d: 4235 | w: 2 | l: 0
t: 22 | c: 2580 | d: 4062 | w: 10 | l: 0
t: 72 | c: 2652 | d: 3928 | w: 8 | l: 0
t: 94 | c: 2746 | d: 3726 | w: 7 | l: 0
t: 65 | c: 2811 | d: 3888 | w: 1 | l: 0
t: 41 | c: 2852 | d: 4243 | w: 5 | l: 0
t: 89 | c: 2941 | d: 4546 | w: 6 | l: 0
t: 74 | c: 3015 | d: 3743 | w: 4 | l: 0
t: 91 | c: 3106 | d: 3713 | w: 9 | l: 0
t: 35 | c: 3141 | d: 4740 | w: 5 | l: 0
t: 74 | c: 3215 | d: 3735 | w: 3 | l: 0
t: 78 | c: 3293 | d: 4527 | w: 9 | l: 0
t: 15 | c: 3308 | d: 3814 | w: 9 | l: 0
t: 13 | c: 3321 | d: 3717 | w: 5 | l: 0
t: 90 | c: 3411 | d: 4536 | w: 9 | l: 0
t: 23 | c: 3434 | d: 4015 | w: 7 | l: 0
t: 21 | c: 3455 | d: 3738 | w: 6 | l: 0
t: 50 | c: 3505 | d: 4339 | w: 3 | l: 0
t: 18 | c: 3523 | d: 3858 | w: 1 | l: 0
t: 25 | c: 3548 | d: 4562 | w: 4 | l: 0
t: 61 | c: 3609 | d: 4113 | w: 6 | l: 0
t: 14 | c: 3623 | d: 3727 | w: 3 | l: 0
t: 50 | c: 3673 | d: 4204 | w: 5 | l: 0
t: 17 | c: 3690 | d: 4378 | w: 2 | l: 0
t: 88 | c: 3778 | d: 4591 | w: 4 | l: 0
t: 27 | c: 3805 | d: 4612 | w: 5 | l: 0
t: 82 | c: 3887 | d: 4240 | w: 8 | l: 0
t: 24 | c: 3911 | d: 4558 | w: 5 | l: 0
t: 20 | c: 3931 | d: 4393 | w: 9 | l: 0
t: 61 | c: 3992 | d: 4502 | w: 9 | l: 0
t: 46 | c: 4038 | d: 4202 | w: 9 | l: 0
t: 58 | c: 4096 | d: 4122 | w: 6 | l: 0
t: 79 | c: 4175 | d: 4671 | w: 4 | l: 0
t: 81 | c: 4256 | d: 4384 | w: 6 | l: 0
t: 69 | c: 4325 | d: 4642 | w: 9 | l: 0
t: 89 | c: 4414 | d: 4471 | w: 6 | l: 0
t: 73 | c: 4487 | d: 4507 | w: 2 | l: 0
t: 53 | c: 4540 | d: 4762 | w: 4 | l: 0
t: 79 | c: 4619 | d: 4681 | w: 5 | l: 0
t: 8 | c: 4627 | d: 4727 | w: 3 | l: 0
t: 72 | c: 4699 | d: 4753 | w: 7 | l: 0
t: 80 | c: 4779 | d: 4768 | w: 5 | l: 11
t: 55 | c: 4834 | d: 4761 | w: 3 | l: 73
t: 54 | c: 4888 | d: 4761 | w: 2 | l: 127
t: 99 | c: 4987 | d: 4648 | w: 3 | l: 339
t: 87 | c: 5074 | d: 4361 | w: 2 | l: 713
t: 52 | c: 5126 | d: 4412 | w: 1 | l: 714
t: 86 | c: 5212 | d: 4288 | w: 1 | l: 924
t: 88 | c: 5300 | d: 3722 | w: 1 | l: 1578
Valor: 6187
