Algoritmo Genético
Arquivo: wt100-23.txt
Melhor valor encontrado: 

539720
Tempo máximo em minutos: 1

Algoritmo iniciou em: 

00:35:24
Melhor solução em: 

00:35:34
Número de cromossosmos: 62
Número de cromossosmos iniciais: 25
Tamanho da elite: 25
Melhor solução encontrada: 

Jobs: 100
t: 3 | c: 3 | d: 0 | w: 10 | l: 3
t: 55 | c: 644 | d: 0 | w: 10 | l: 644
t: 28 | c: 672 | d: 0 | w: 5 | l: 672
t: 52 | c: 724 | d: 0 | w: 9 | l: 724
t: 63 | c: 787 | d: 197 | w: 10 | l: 590
t: 57 | c: 844 | d: 0 | w: 9 | l: 844
t: 64 | c: 908 | d: 0 | w: 10 | l: 908
t: 45 | c: 953 | d: 358 | w: 7 | l: 595
t: 46 | c: 999 | d: 12 | w: 7 | l: 987
t: 72 | c: 1071 | d: 187 | w: 10 | l: 884
t: 29 | c: 1100 | d: 281 | w: 4 | l: 819
t: 61 | c: 1161 | d: 249 | w: 8 | l: 912
t: 54 | c: 1215 | d: 52 | w: 7 | l: 1163
t: 31 | c: 1246 | d: 137 | w: 4 | l: 1109
t: 40 | c: 1286 | d: 0 | w: 5 | l: 1286
t: 16 | c: 1302 | d: 0 | w: 2 | l: 1302
t: 80 | c: 1382 | d: 0 | w: 10 | l: 1382
t: 82 | c: 1464 | d: 9 | w: 10 | l: 1455
t: 25 | c: 1489 | d: 0 | w: 3 | l: 1489
t: 34 | c: 1523 | d: 17 | w: 4 | l: 1506
t: 52 | c: 1575 | d: 317 | w: 6 | l: 1258
t: 90 | c: 1665 | d: 30 | w: 10 | l: 1635
t: 74 | c: 1739 | d: 39 | w: 8 | l: 1700
t: 48 | c: 1787 | d: 268 | w: 5 | l: 1519
t: 58 | c: 1845 | d: 177 | w: 6 | l: 1668
t: 88 | c: 1933 | d: 303 | w: 9 | l: 1630
t: 60 | c: 1993 | d: 135 | w: 6 | l: 1858
t: 80 | c: 2073 | d: 217 | w: 8 | l: 1856
t: 51 | c: 2124 | d: 0 | w: 5 | l: 2124
t: 99 | c: 2223 | d: 0 | w: 9 | l: 2223
t: 44 | c: 2267 | d: 0 | w: 4 | l: 2267
t: 35 | c: 2302 | d: 0 | w: 3 | l: 2302
t: 37 | c: 2339 | d: 0 | w: 3 | l: 2339
t: 57 | c: 2396 | d: 0 | w: 4 | l: 2396
t: 72 | c: 2468 | d: 49 | w: 5 | l: 2419
t: 73 | c: 2541 | d: 16 | w: 5 | l: 2525
t: 30 | c: 2571 | d: 205 | w: 2 | l: 2366
t: 15 | c: 2586 | d: 165 | w: 1 | l: 2421
t: 46 | c: 2632 | d: 13 | w: 3 | l: 2619
t: 46 | c: 2678 | d: 355 | w: 3 | l: 2323
t: 31 | c: 2709 | d: 0 | w: 2 | l: 2709
t: 79 | c: 2788 | d: 0 | w: 5 | l: 2788
t: 34 | c: 2822 | d: 270 | w: 2 | l: 2552
t: 36 | c: 2858 | d: 0 | w: 2 | l: 2858
t: 36 | c: 2894 | d: 177 | w: 2 | l: 2717
t: 39 | c: 2933 | d: 206 | w: 2 | l: 2727
t: 80 | c: 3013 | d: 204 | w: 4 | l: 2809
t: 86 | c: 3099 | d: 0 | w: 4 | l: 3099
t: 93 | c: 3192 | d: 0 | w: 4 | l: 3192
t: 97 | c: 3289 | d: 385 | w: 4 | l: 2904
t: 51 | c: 3340 | d: 381 | w: 2 | l: 2959
t: 79 | c: 3419 | d: 0 | w: 3 | l: 3419
t: 90 | c: 3509 | d: 302 | w: 3 | l: 3207
t: 61 | c: 3570 | d: 134 | w: 2 | l: 3436
t: 62 | c: 3632 | d: 259 | w: 2 | l: 3373
t: 37 | c: 3669 | d: 0 | w: 1 | l: 3669
t: 41 | c: 3710 | d: 14 | w: 1 | l: 3696
t: 46 | c: 3756 | d: 193 | w: 1 | l: 3563
t: 93 | c: 3849 | d: 4 | w: 2 | l: 3845
t: 52 | c: 3901 | d: 0 | w: 1 | l: 3901
t: 60 | c: 3961 | d: 380 | w: 1 | l: 3581
t: 64 | c: 4025 | d: 92 | w: 1 | l: 3933
t: 75 | c: 4100 | d: 0 | w: 1 | l: 4100
t: 83 | c: 4183 | d: 0 | w: 1 | l: 4183
t: 88 | c: 4271 | d: 156 | w: 1 | l: 4115
t: 91 | c: 4362 | d: 251 | w: 1 | l: 4111
t: 94 | c: 4456 | d: 0 | w: 1 | l: 4456
Valor: 539720
