Algoritmo Genético
Arquivo: wt100.txt
Melhor valor encontrado: 

5988
Tempo máximo em minutos: 15

Algoritmo iniciou em: 

05:54:28
Melhor solução em: 

05:54:30
Número de cromossosmos: 201
Número de cromossosmos iniciais: 25
Tamanho da elite: 25
Melhor solução encontrada: 

Jobs: 100
t: 61 | c: 61 | d: 4502 | w: 9 | l: 0
t: 41 | c: 2592 | d: 4243 | w: 5 | l: 0
t: 92 | c: 2684 | d: 3815 | w: 8 | l: 0
t: 5 | c: 2689 | d: 4261 | w: 8 | l: 0
t: 90 | c: 2779 | d: 4536 | w: 9 | l: 0
t: 32 | c: 2811 | d: 4235 | w: 2 | l: 0
t: 60 | c: 2871 | d: 4151 | w: 4 | l: 0
t: 53 | c: 2924 | d: 4609 | w: 6 | l: 0
t: 72 | c: 2996 | d: 3928 | w: 8 | l: 0
t: 60 | c: 3056 | d: 3811 | w: 4 | l: 0
t: 46 | c: 3102 | d: 4202 | w: 9 | l: 0
t: 74 | c: 3176 | d: 3743 | w: 4 | l: 0
t: 91 | c: 3267 | d: 3790 | w: 10 | l: 0
t: 91 | c: 3358 | d: 3713 | w: 9 | l: 0
t: 39 | c: 3397 | d: 3782 | w: 8 | l: 0
t: 19 | c: 3416 | d: 3767 | w: 5 | l: 0
t: 50 | c: 3466 | d: 4204 | w: 5 | l: 0
t: 97 | c: 3563 | d: 4022 | w: 5 | l: 0
t: 21 | c: 3584 | d: 3738 | w: 6 | l: 0
t: 79 | c: 3663 | d: 4671 | w: 4 | l: 0
t: 54 | c: 3717 | d: 3729 | w: 6 | l: 0
t: 31 | c: 3748 | d: 3857 | w: 10 | l: 0
t: 47 | c: 3795 | d: 4262 | w: 1 | l: 0
t: 14 | c: 3809 | d: 3875 | w: 8 | l: 0
t: 20 | c: 3829 | d: 4293 | w: 8 | l: 0
t: 33 | c: 3862 | d: 4281 | w: 5 | l: 0
t: 14 | c: 3876 | d: 4248 | w: 8 | l: 0
t: 49 | c: 3925 | d: 4318 | w: 8 | l: 0
t: 18 | c: 3943 | d: 4015 | w: 9 | l: 0
t: 46 | c: 3989 | d: 4547 | w: 9 | l: 0
t: 87 | c: 4076 | d: 4361 | w: 2 | l: 0
t: 82 | c: 4158 | d: 4240 | w: 8 | l: 0
t: 89 | c: 4247 | d: 4546 | w: 6 | l: 0
t: 35 | c: 4282 | d: 4740 | w: 5 | l: 0
t: 88 | c: 4370 | d: 4591 | w: 4 | l: 0
t: 5 | c: 4375 | d: 4520 | w: 5 | l: 0
t: 69 | c: 4444 | d: 4642 | w: 9 | l: 0
t: 51 | c: 4495 | d: 4760 | w: 9 | l: 0
t: 87 | c: 4582 | d: 4582 | w: 6 | l: 0
t: 79 | c: 4661 | d: 4681 | w: 5 | l: 0
t: 72 | c: 4733 | d: 4753 | w: 7 | l: 0
t: 53 | c: 4786 | d: 4762 | w: 4 | l: 24
t: 80 | c: 4866 | d: 4768 | w: 5 | l: 98
t: 55 | c: 4921 | d: 4761 | w: 3 | l: 160
t: 54 | c: 4975 | d: 4761 | w: 2 | l: 214
t: 99 | c: 5074 | d: 4648 | w: 3 | l: 426
t: 52 | c: 5126 | d: 4412 | w: 1 | l: 714
t: 86 | c: 5212 | d: 4288 | w: 1 | l: 924
t: 88 | c: 5300 | d: 3722 | w: 1 | l: 1578
Valor: 5988
