Algoritmo Genético
Arquivo: wt100-4.txt
Melhor valor encontrado: 

5150
Tempo máximo em minutos: 1

Algoritmo iniciou em: 

23:54:36
Melhor solução em: 

23:54:40
Número de cromossosmos: 50
Número de cromossosmos iniciais: 25
Tamanho da elite: 25
Melhor solução encontrada: 

Jobs: 100
t: 93 | c: 93 | d: 3438 | w: 9 | l: 0
t: 17 | c: 1918 | d: 3833 | w: 3 | l: 0
t: 48 | c: 1966 | d: 3585 | w: 2 | l: 0
t: 46 | c: 2012 | d: 3596 | w: 6 | l: 0
t: 67 | c: 2079 | d: 4128 | w: 5 | l: 0
t: 50 | c: 2129 | d: 3370 | w: 6 | l: 0
t: 17 | c: 2146 | d: 3438 | w: 1 | l: 0
t: 75 | c: 2221 | d: 3351 | w: 3 | l: 0
t: 13 | c: 2234 | d: 3989 | w: 6 | l: 0
t: 39 | c: 2273 | d: 3730 | w: 4 | l: 0
t: 26 | c: 2299 | d: 3410 | w: 1 | l: 0
t: 8 | c: 2307 | d: 3719 | w: 2 | l: 0
t: 41 | c: 2348 | d: 4244 | w: 4 | l: 0
t: 2 | c: 2350 | d: 3858 | w: 5 | l: 0
t: 13 | c: 2363 | d: 3656 | w: 10 | l: 0
t: 99 | c: 2462 | d: 3362 | w: 3 | l: 0
t: 26 | c: 2488 | d: 3638 | w: 2 | l: 0
t: 69 | c: 2557 | d: 3487 | w: 9 | l: 0
t: 25 | c: 2582 | d: 3867 | w: 5 | l: 0
t: 4 | c: 2586 | d: 4207 | w: 3 | l: 0
t: 57 | c: 2643 | d: 3716 | w: 4 | l: 0
t: 62 | c: 2705 | d: 3562 | w: 3 | l: 0
t: 75 | c: 2780 | d: 3965 | w: 8 | l: 0
t: 45 | c: 2825 | d: 3907 | w: 7 | l: 0
t: 15 | c: 2840 | d: 4270 | w: 1 | l: 0
t: 11 | c: 2851 | d: 4151 | w: 5 | l: 0
t: 56 | c: 2907 | d: 3907 | w: 3 | l: 0
t: 58 | c: 2965 | d: 3516 | w: 6 | l: 0
t: 13 | c: 2978 | d: 3803 | w: 2 | l: 0
t: 56 | c: 3034 | d: 3550 | w: 2 | l: 0
t: 93 | c: 3127 | d: 3653 | w: 6 | l: 0
t: 57 | c: 3184 | d: 3390 | w: 8 | l: 0
t: 74 | c: 3258 | d: 3960 | w: 6 | l: 0
t: 89 | c: 3347 | d: 3498 | w: 10 | l: 0
t: 61 | c: 3408 | d: 4020 | w: 4 | l: 0
t: 47 | c: 3455 | d: 3612 | w: 7 | l: 0
t: 4 | c: 3459 | d: 4052 | w: 3 | l: 0
t: 18 | c: 3477 | d: 4171 | w: 7 | l: 0
t: 98 | c: 3575 | d: 4041 | w: 3 | l: 0
t: 90 | c: 3665 | d: 3967 | w: 5 | l: 0
t: 35 | c: 3700 | d: 3938 | w: 6 | l: 0
t: 3 | c: 3703 | d: 4012 | w: 1 | l: 0
t: 97 | c: 3800 | d: 3940 | w: 10 | l: 0
t: 98 | c: 3898 | d: 4045 | w: 9 | l: 0
t: 6 | c: 3904 | d: 3938 | w: 1 | l: 0
t: 19 | c: 3923 | d: 4245 | w: 4 | l: 0
t: 44 | c: 3967 | d: 4229 | w: 8 | l: 0
t: 93 | c: 4060 | d: 4167 | w: 4 | l: 0
t: 58 | c: 4118 | d: 4232 | w: 10 | l: 0
t: 97 | c: 4215 | d: 4247 | w: 6 | l: 0
t: 89 | c: 4304 | d: 4290 | w: 9 | l: 14
t: 52 | c: 4356 | d: 4279 | w: 3 | l: 77
t: 96 | c: 4452 | d: 4233 | w: 5 | l: 219
t: 64 | c: 4516 | d: 4136 | w: 2 | l: 380
t: 47 | c: 4563 | d: 4050 | w: 1 | l: 513
t: 63 | c: 4626 | d: 4249 | w: 1 | l: 377
t: 71 | c: 4697 | d: 3611 | w: 1 | l: 1086
t: 76 | c: 4773 | d: 3811 | w: 1 | l: 962
Valor: 5150
