Algoritmo Genético
Arquivo: wt100.txt
Melhor valor encontrado: 

6076
Tempo máximo em minutos: 15

Algoritmo iniciou em: 

08:58:28
Melhor solução em: 

08:58:33
Número de cromossosmos: 201
Número de cromossosmos iniciais: 25
Tamanho da elite: 25
Melhor solução encontrada: 

Jobs: 100
t: 15 | c: 15 | d: 3814 | w: 9 | l: 0
t: 82 | c: 2700 | d: 4240 | w: 8 | l: 0
t: 22 | c: 2722 | d: 4062 | w: 10 | l: 0
t: 94 | c: 2816 | d: 3726 | w: 7 | l: 0
t: 19 | c: 2835 | d: 3767 | w: 5 | l: 0
t: 5 | c: 2840 | d: 4520 | w: 5 | l: 0
t: 65 | c: 2905 | d: 4366 | w: 7 | l: 0
t: 14 | c: 2919 | d: 3875 | w: 8 | l: 0
t: 20 | c: 2939 | d: 4393 | w: 9 | l: 0
t: 13 | c: 2952 | d: 3717 | w: 5 | l: 0
t: 90 | c: 3042 | d: 4536 | w: 9 | l: 0
t: 17 | c: 3059 | d: 4378 | w: 2 | l: 0
t: 1 | c: 3060 | d: 3907 | w: 10 | l: 0
t: 18 | c: 3078 | d: 3858 | w: 1 | l: 0
t: 65 | c: 3143 | d: 4188 | w: 9 | l: 0
t: 53 | c: 3196 | d: 4537 | w: 4 | l: 0
t: 14 | c: 3210 | d: 3727 | w: 3 | l: 0
t: 60 | c: 3270 | d: 3811 | w: 4 | l: 0
t: 28 | c: 3298 | d: 4142 | w: 2 | l: 0
t: 36 | c: 3334 | d: 3857 | w: 9 | l: 0
t: 31 | c: 3365 | d: 4095 | w: 3 | l: 0
t: 74 | c: 3439 | d: 3743 | w: 4 | l: 0
t: 8 | c: 3447 | d: 4727 | w: 3 | l: 0
t: 74 | c: 3521 | d: 3735 | w: 3 | l: 0
t: 58 | c: 3579 | d: 4122 | w: 6 | l: 0
t: 81 | c: 3660 | d: 4384 | w: 6 | l: 0
t: 73 | c: 3733 | d: 4068 | w: 7 | l: 0
t: 25 | c: 3758 | d: 4562 | w: 4 | l: 0
t: 49 | c: 3807 | d: 4318 | w: 8 | l: 0
t: 5 | c: 3812 | d: 4261 | w: 8 | l: 0
t: 46 | c: 3858 | d: 4547 | w: 9 | l: 0
t: 97 | c: 3955 | d: 4022 | w: 5 | l: 0
t: 69 | c: 4024 | d: 4642 | w: 9 | l: 0
t: 61 | c: 4085 | d: 4502 | w: 9 | l: 0
t: 22 | c: 4107 | d: 4324 | w: 3 | l: 0
t: 88 | c: 4195 | d: 4591 | w: 4 | l: 0
t: 47 | c: 4242 | d: 4262 | w: 1 | l: 0
t: 24 | c: 4266 | d: 4558 | w: 5 | l: 0
t: 79 | c: 4345 | d: 4671 | w: 4 | l: 0
t: 78 | c: 4423 | d: 4527 | w: 9 | l: 0
t: 87 | c: 4510 | d: 4582 | w: 6 | l: 0
t: 51 | c: 4561 | d: 4760 | w: 9 | l: 0
t: 27 | c: 4588 | d: 4612 | w: 5 | l: 0
t: 72 | c: 4660 | d: 4753 | w: 7 | l: 0
t: 80 | c: 4740 | d: 4768 | w: 5 | l: 0
t: 53 | c: 4793 | d: 4762 | w: 4 | l: 31
t: 55 | c: 4848 | d: 4761 | w: 3 | l: 87
t: 54 | c: 4902 | d: 4761 | w: 2 | l: 141
t: 99 | c: 5001 | d: 4648 | w: 3 | l: 353
t: 73 | c: 5074 | d: 4507 | w: 2 | l: 567
t: 52 | c: 5126 | d: 4412 | w: 1 | l: 714
t: 86 | c: 5212 | d: 4288 | w: 1 | l: 924
t: 88 | c: 5300 | d: 3722 | w: 1 | l: 1578
Valor: 6076
