Algoritmo Genético
Arquivo: wt100-13.txt
Melhor valor encontrado: 

180872
Tempo máximo em minutos: 1

Algoritmo iniciou em: 

00:25:24
Melhor solução em: 

00:25:30
Número de cromossosmos: 58
Número de cromossosmos iniciais: 25
Tamanho da elite: 25
Melhor solução encontrada: 

Jobs: 100
t: 51 | c: 51 | d: 2130 | w: 8 | l: 0
t: 99 | c: 1403 | d: 1993 | w: 10 | l: 0
t: 48 | c: 1451 | d: 1781 | w: 6 | l: 0
t: 91 | c: 1542 | d: 1873 | w: 9 | l: 0
t: 27 | c: 1569 | d: 2101 | w: 3 | l: 0
t: 75 | c: 1644 | d: 1676 | w: 10 | l: 0
t: 13 | c: 1657 | d: 2271 | w: 10 | l: 0
t: 31 | c: 1688 | d: 1719 | w: 3 | l: 0
t: 80 | c: 1768 | d: 1979 | w: 6 | l: 0
t: 62 | c: 1830 | d: 1849 | w: 10 | l: 0
t: 83 | c: 1913 | d: 2056 | w: 7 | l: 0
t: 68 | c: 1981 | d: 2209 | w: 7 | l: 0
t: 58 | c: 2039 | d: 2342 | w: 7 | l: 0
t: 77 | c: 2116 | d: 2123 | w: 7 | l: 0
t: 42 | c: 2158 | d: 2330 | w: 10 | l: 0
t: 74 | c: 2232 | d: 2357 | w: 9 | l: 0
t: 82 | c: 2314 | d: 2349 | w: 9 | l: 0
t: 85 | c: 2399 | d: 2381 | w: 9 | l: 18
t: 38 | c: 2437 | d: 2514 | w: 8 | l: 0
t: 66 | c: 2503 | d: 2503 | w: 10 | l: 0
t: 66 | c: 2569 | d: 2563 | w: 9 | l: 6
t: 94 | c: 2663 | d: 2439 | w: 10 | l: 224
t: 12 | c: 2675 | d: 2650 | w: 4 | l: 25
t: 80 | c: 2755 | d: 2402 | w: 8 | l: 353
t: 43 | c: 2798 | d: 2686 | w: 4 | l: 112
t: 54 | c: 2852 | d: 2586 | w: 5 | l: 266
t: 87 | c: 2939 | d: 2489 | w: 8 | l: 450
t: 100 | c: 3039 | d: 2423 | w: 9 | l: 616
t: 45 | c: 3084 | d: 2357 | w: 4 | l: 727
t: 34 | c: 3118 | d: 2506 | w: 3 | l: 612
t: 71 | c: 3189 | d: 2334 | w: 6 | l: 855
t: 79 | c: 3268 | d: 2516 | w: 6 | l: 752
t: 40 | c: 3308 | d: 2077 | w: 3 | l: 1231
t: 86 | c: 3394 | d: 2072 | w: 6 | l: 1322
t: 59 | c: 3453 | d: 2668 | w: 4 | l: 785
t: 76 | c: 3529 | d: 2534 | w: 5 | l: 995
t: 95 | c: 3624 | d: 1685 | w: 6 | l: 1939
t: 96 | c: 3720 | d: 2429 | w: 6 | l: 1291
t: 72 | c: 3792 | d: 2187 | w: 4 | l: 1605
t: 77 | c: 3869 | d: 2000 | w: 4 | l: 1869
t: 67 | c: 3936 | d: 2011 | w: 3 | l: 1925
t: 45 | c: 3981 | d: 2322 | w: 2 | l: 1659
t: 91 | c: 4072 | d: 1898 | w: 4 | l: 2174
t: 73 | c: 4145 | d: 1627 | w: 3 | l: 2518
t: 74 | c: 4219 | d: 2081 | w: 3 | l: 2138
t: 51 | c: 4270 | d: 2680 | w: 2 | l: 1590
t: 83 | c: 4353 | d: 2252 | w: 3 | l: 2101
t: 58 | c: 4411 | d: 2057 | w: 2 | l: 2354
t: 94 | c: 4505 | d: 1892 | w: 3 | l: 2613
t: 33 | c: 4538 | d: 1724 | w: 1 | l: 2814
t: 69 | c: 4607 | d: 2005 | w: 2 | l: 2602
t: 41 | c: 4648 | d: 2690 | w: 1 | l: 1958
t: 42 | c: 4690 | d: 1692 | w: 1 | l: 2998
t: 94 | c: 4784 | d: 1877 | w: 2 | l: 2907
t: 100 | c: 4884 | d: 2091 | w: 2 | l: 2793
t: 73 | c: 4957 | d: 1849 | w: 1 | l: 3108
t: 79 | c: 5036 | d: 1882 | w: 1 | l: 3154
t: 83 | c: 5119 | d: 2318 | w: 1 | l: 2801
t: 86 | c: 5205 | d: 2273 | w: 1 | l: 2932
t: 92 | c: 5297 | d: 1986 | w: 1 | l: 3311
t: 94 | c: 5391 | d: 1690 | w: 1 | l: 3701
Valor: 180872
