Algoritmo Genético
Arquivo: wt100.txt
Melhor valor encontrado: 

5988
Tempo máximo em minutos: 1

Algoritmo iniciou em: 

21:37:57
Melhor solução em: 

21:38:02
Número de cromossosmos: 194
Número de cromossosmos iniciais: 25
Tamanho da elite: 25
Melhor solução encontrada: 

Jobs: 100
t: 74 | c: 74 | d: 3735 | w: 3 | l: 0
t: 73 | c: 3250 | d: 4068 | w: 7 | l: 0
t: 14 | c: 3264 | d: 3727 | w: 3 | l: 0
t: 81 | c: 3345 | d: 4384 | w: 6 | l: 0
t: 39 | c: 3384 | d: 4066 | w: 6 | l: 0
t: 46 | c: 3430 | d: 4202 | w: 9 | l: 0
t: 97 | c: 3527 | d: 4126 | w: 5 | l: 0
t: 60 | c: 3587 | d: 3811 | w: 4 | l: 0
t: 39 | c: 3626 | d: 3782 | w: 8 | l: 0
t: 46 | c: 3672 | d: 4547 | w: 9 | l: 0
t: 18 | c: 3690 | d: 3858 | w: 1 | l: 0
t: 16 | c: 3706 | d: 3803 | w: 10 | l: 0
t: 33 | c: 3739 | d: 4281 | w: 5 | l: 0
t: 47 | c: 3786 | d: 4262 | w: 1 | l: 0
t: 22 | c: 3808 | d: 4062 | w: 10 | l: 0
t: 22 | c: 3830 | d: 4324 | w: 3 | l: 0
t: 49 | c: 3879 | d: 4360 | w: 9 | l: 0
t: 61 | c: 3940 | d: 4113 | w: 6 | l: 0
t: 5 | c: 3945 | d: 4520 | w: 5 | l: 0
t: 60 | c: 4005 | d: 4151 | w: 4 | l: 0
t: 89 | c: 4094 | d: 4546 | w: 6 | l: 0
t: 50 | c: 4144 | d: 4339 | w: 3 | l: 0
t: 49 | c: 4193 | d: 4318 | w: 8 | l: 0
t: 87 | c: 4280 | d: 4361 | w: 2 | l: 0
t: 89 | c: 4369 | d: 4471 | w: 6 | l: 0
t: 90 | c: 4459 | d: 4536 | w: 9 | l: 0
t: 88 | c: 4547 | d: 4591 | w: 4 | l: 0
t: 79 | c: 4626 | d: 4671 | w: 4 | l: 0
t: 35 | c: 4661 | d: 4740 | w: 5 | l: 0
t: 72 | c: 4733 | d: 4753 | w: 7 | l: 0
t: 53 | c: 4786 | d: 4762 | w: 4 | l: 24
t: 80 | c: 4866 | d: 4768 | w: 5 | l: 98
t: 55 | c: 4921 | d: 4761 | w: 3 | l: 160
t: 54 | c: 4975 | d: 4761 | w: 2 | l: 214
t: 99 | c: 5074 | d: 4648 | w: 3 | l: 426
t: 52 | c: 5126 | d: 4412 | w: 1 | l: 714
t: 86 | c: 5212 | d: 4288 | w: 1 | l: 924
t: 88 | c: 5300 | d: 3722 | w: 1 | l: 1578
Valor: 5988
