Algoritmo Genético
Arquivo: wt100-2.txt
Melhor valor encontrado: 

6476
Tempo máximo em minutos: 1

Algoritmo iniciou em: 

00:03:51
Melhor solução em: 

00:03:56
Número de cromossosmos: 86
Número de cromossosmos iniciais: 25
Tamanho da elite: 25
Melhor solução encontrada: 

Jobs: 100
t: 36 | c: 36 | d: 3749 | w: 8 | l: 0
t: 95 | c: 1664 | d: 4519 | w: 6 | l: 0
t: 33 | c: 1697 | d: 4570 | w: 2 | l: 0
t: 7 | c: 1704 | d: 3656 | w: 9 | l: 0
t: 66 | c: 1770 | d: 3780 | w: 2 | l: 0
t: 85 | c: 1855 | d: 3791 | w: 10 | l: 0
t: 55 | c: 1910 | d: 3709 | w: 9 | l: 0
t: 94 | c: 2004 | d: 4197 | w: 9 | l: 0
t: 41 | c: 2045 | d: 3726 | w: 10 | l: 0
t: 66 | c: 2111 | d: 4079 | w: 7 | l: 0
t: 69 | c: 2180 | d: 4098 | w: 7 | l: 0
t: 95 | c: 2275 | d: 3960 | w: 2 | l: 0
t: 12 | c: 2287 | d: 3904 | w: 7 | l: 0
t: 16 | c: 2303 | d: 4501 | w: 1 | l: 0
t: 20 | c: 2323 | d: 3668 | w: 5 | l: 0
t: 75 | c: 2398 | d: 4272 | w: 3 | l: 0
t: 61 | c: 2459 | d: 3922 | w: 3 | l: 0
t: 66 | c: 2525 | d: 4112 | w: 4 | l: 0
t: 57 | c: 2582 | d: 4489 | w: 9 | l: 0
t: 59 | c: 2641 | d: 3824 | w: 3 | l: 0
t: 43 | c: 2684 | d: 3657 | w: 10 | l: 0
t: 32 | c: 2716 | d: 4352 | w: 4 | l: 0
t: 64 | c: 2780 | d: 3790 | w: 3 | l: 0
t: 73 | c: 2853 | d: 4230 | w: 2 | l: 0
t: 19 | c: 2872 | d: 4552 | w: 5 | l: 0
t: 78 | c: 2950 | d: 4064 | w: 7 | l: 0
t: 99 | c: 3049 | d: 3739 | w: 6 | l: 0
t: 90 | c: 3139 | d: 4330 | w: 7 | l: 0
t: 49 | c: 3188 | d: 3675 | w: 5 | l: 0
t: 35 | c: 3223 | d: 3724 | w: 5 | l: 0
t: 19 | c: 3242 | d: 3736 | w: 8 | l: 0
t: 91 | c: 3333 | d: 4065 | w: 8 | l: 0
t: 16 | c: 3349 | d: 3835 | w: 5 | l: 0
t: 56 | c: 3405 | d: 4423 | w: 6 | l: 0
t: 2 | c: 3407 | d: 4109 | w: 9 | l: 0
t: 46 | c: 3453 | d: 3765 | w: 2 | l: 0
t: 64 | c: 3517 | d: 4131 | w: 5 | l: 0
t: 11 | c: 3528 | d: 4661 | w: 7 | l: 0
t: 22 | c: 3550 | d: 3815 | w: 6 | l: 0
t: 22 | c: 3572 | d: 3946 | w: 2 | l: 0
t: 9 | c: 3581 | d: 3723 | w: 8 | l: 0
t: 54 | c: 3635 | d: 4472 | w: 9 | l: 0
t: 24 | c: 3659 | d: 3792 | w: 7 | l: 0
t: 65 | c: 3724 | d: 4378 | w: 9 | l: 0
t: 70 | c: 3794 | d: 4243 | w: 9 | l: 0
t: 62 | c: 3856 | d: 4368 | w: 9 | l: 0
t: 48 | c: 3904 | d: 4521 | w: 2 | l: 0
t: 85 | c: 3989 | d: 4444 | w: 9 | l: 0
t: 23 | c: 4012 | d: 4324 | w: 8 | l: 0
t: 47 | c: 4059 | d: 4079 | w: 6 | l: 0
t: 42 | c: 4101 | d: 4198 | w: 2 | l: 0
t: 96 | c: 4197 | d: 4349 | w: 5 | l: 0
t: 6 | c: 4203 | d: 4299 | w: 5 | l: 0
t: 55 | c: 4258 | d: 4303 | w: 5 | l: 0
t: 81 | c: 4339 | d: 4564 | w: 7 | l: 0
t: 40 | c: 4379 | d: 4426 | w: 4 | l: 0
t: 99 | c: 4478 | d: 4512 | w: 7 | l: 0
t: 94 | c: 4572 | d: 4630 | w: 7 | l: 0
t: 84 | c: 4656 | d: 4646 | w: 10 | l: 10
t: 65 | c: 4721 | d: 4642 | w: 6 | l: 79
t: 83 | c: 4804 | d: 4563 | w: 4 | l: 241
t: 74 | c: 4878 | d: 4423 | w: 2 | l: 455
t: 88 | c: 4966 | d: 4318 | w: 2 | l: 648
t: 95 | c: 5061 | d: 4516 | w: 2 | l: 545
t: 54 | c: 5115 | d: 4053 | w: 1 | l: 1062
t: 76 | c: 5191 | d: 4611 | w: 1 | l: 580
Valor: 6476
