Algoritmo Genético
Arquivo: wt100-17.txt
Melhor valor encontrado: 

334224
Tempo máximo em minutos: 1

Algoritmo iniciou em: 

00:26:24
Melhor solução em: 

00:26:35
Número de cromossosmos: 98
Número de cromossosmos iniciais: 25
Tamanho da elite: 25
Melhor solução encontrada: 

Jobs: 100
t: 47 | c: 47 | d: 508 | w: 8 | l: 0
t: 29 | c: 2678 | d: 1136 | w: 2 | l: 1542
t: 91 | c: 2769 | d: 519 | w: 6 | l: 2250
t: 92 | c: 2861 | d: 1129 | w: 6 | l: 1732
t: 95 | c: 2956 | d: 1267 | w: 6 | l: 1689
t: 96 | c: 3052 | d: 1209 | w: 6 | l: 1843
t: 65 | c: 3117 | d: 926 | w: 4 | l: 2191
t: 83 | c: 3200 | d: 600 | w: 5 | l: 2600
t: 50 | c: 3250 | d: 1270 | w: 3 | l: 1980
t: 17 | c: 3267 | d: 1089 | w: 1 | l: 2178
t: 34 | c: 3301 | d: 1178 | w: 2 | l: 2123
t: 82 | c: 3383 | d: 884 | w: 4 | l: 2499
t: 85 | c: 3468 | d: 1196 | w: 4 | l: 2272
t: 44 | c: 3512 | d: 835 | w: 2 | l: 2677
t: 92 | c: 3604 | d: 1469 | w: 4 | l: 2135
t: 24 | c: 3628 | d: 1246 | w: 1 | l: 2382
t: 76 | c: 3704 | d: 744 | w: 3 | l: 2960
t: 51 | c: 3755 | d: 950 | w: 2 | l: 2805
t: 52 | c: 3807 | d: 1459 | w: 2 | l: 2348
t: 82 | c: 3889 | d: 1237 | w: 3 | l: 2652
t: 59 | c: 3948 | d: 681 | w: 2 | l: 3267
t: 62 | c: 4010 | d: 1275 | w: 2 | l: 2735
t: 63 | c: 4073 | d: 893 | w: 2 | l: 3180
t: 35 | c: 4108 | d: 887 | w: 1 | l: 3221
t: 72 | c: 4180 | d: 1024 | w: 2 | l: 3156
t: 74 | c: 4254 | d: 718 | w: 2 | l: 3536
t: 75 | c: 4329 | d: 1200 | w: 2 | l: 3129
t: 41 | c: 4370 | d: 691 | w: 1 | l: 3679
t: 85 | c: 4455 | d: 1140 | w: 2 | l: 3315
t: 53 | c: 4508 | d: 1158 | w: 1 | l: 3350
t: 53 | c: 4561 | d: 1473 | w: 1 | l: 3088
t: 59 | c: 4620 | d: 792 | w: 1 | l: 3828
t: 61 | c: 4681 | d: 1229 | w: 1 | l: 3452
t: 66 | c: 4747 | d: 1055 | w: 1 | l: 3692
t: 74 | c: 4821 | d: 696 | w: 1 | l: 4125
t: 75 | c: 4896 | d: 746 | w: 1 | l: 4150
t: 88 | c: 4984 | d: 588 | w: 1 | l: 4396
Valor: 334224
