Algoritmo Genético
Arquivo: wt100-11.txt
Melhor valor encontrado: 

181715
Tempo máximo em minutos: 1

Algoritmo iniciou em: 

00:17:24
Melhor solução em: 

00:17:30
Número de cromossosmos: 198
Número de cromossosmos iniciais: 25
Tamanho da elite: 25
Melhor solução encontrada: 

Jobs: 100
t: 6 | c: 6 | d: 1675 | w: 10 | l: 0
t: 87 | c: 4065 | d: 1576 | w: 4 | l: 2489
t: 87 | c: 4152 | d: 2228 | w: 4 | l: 1924
t: 23 | c: 4175 | d: 2314 | w: 1 | l: 1861
t: 93 | c: 4268 | d: 1751 | w: 4 | l: 2517
t: 97 | c: 4365 | d: 2283 | w: 4 | l: 2082
t: 55 | c: 4420 | d: 1568 | w: 2 | l: 2852
t: 86 | c: 4506 | d: 2041 | w: 3 | l: 2465
t: 62 | c: 4568 | d: 2225 | w: 2 | l: 2343
t: 62 | c: 4630 | d: 1605 | w: 2 | l: 3025
t: 34 | c: 4664 | d: 1822 | w: 1 | l: 2842
t: 44 | c: 4708 | d: 2120 | w: 1 | l: 2588
t: 99 | c: 4807 | d: 2152 | w: 2 | l: 2655
t: 74 | c: 4881 | d: 1999 | w: 1 | l: 2882
t: 87 | c: 4968 | d: 2167 | w: 1 | l: 2801
Valor: 181715
