Algoritmo Genético
Arquivo: wt100.txt
Melhor valor encontrado: 

6077
Tempo máximo em minutos: 30

Algoritmo iniciou em: 

09:28:28
Melhor solução em: 

09:28:29
Número de cromossosmos: 201
Número de cromossosmos iniciais: 25
Tamanho da elite: 25
Melhor solução encontrada: 

Jobs: 100
t: 19 | c: 19 | d: 3767 | w: 5 | l: 0
t: 8 | c: 1693 | d: 4727 | w: 3 | l: 0
t: 14 | c: 1707 | d: 3727 | w: 3 | l: 0
t: 91 | c: 1798 | d: 3713 | w: 9 | l: 0
t: 14 | c: 1812 | d: 3797 | w: 5 | l: 0
t: 50 | c: 1862 | d: 4204 | w: 5 | l: 0
t: 94 | c: 1956 | d: 3752 | w: 10 | l: 0
t: 97 | c: 2053 | d: 4022 | w: 5 | l: 0
t: 31 | c: 2084 | d: 4095 | w: 3 | l: 0
t: 14 | c: 2098 | d: 3875 | w: 8 | l: 0
t: 95 | c: 2193 | d: 3724 | w: 6 | l: 0
t: 49 | c: 2242 | d: 4360 | w: 9 | l: 0
t: 18 | c: 2260 | d: 3858 | w: 1 | l: 0
t: 47 | c: 2307 | d: 4262 | w: 1 | l: 0
t: 21 | c: 2328 | d: 3738 | w: 6 | l: 0
t: 5 | c: 2333 | d: 4261 | w: 8 | l: 0
t: 20 | c: 2353 | d: 4393 | w: 9 | l: 0
t: 25 | c: 2378 | d: 4562 | w: 4 | l: 0
t: 46 | c: 2424 | d: 4202 | w: 9 | l: 0
t: 100 | c: 2524 | d: 4025 | w: 6 | l: 0
t: 61 | c: 2585 | d: 4113 | w: 6 | l: 0
t: 53 | c: 2638 | d: 4537 | w: 4 | l: 0
t: 74 | c: 2712 | d: 3743 | w: 4 | l: 0
t: 74 | c: 2786 | d: 3735 | w: 3 | l: 0
t: 27 | c: 2813 | d: 4612 | w: 5 | l: 0
t: 10 | c: 2823 | d: 4508 | w: 3 | l: 0
t: 1 | c: 2824 | d: 3907 | w: 10 | l: 0
t: 22 | c: 2846 | d: 4324 | w: 3 | l: 0
t: 39 | c: 2885 | d: 4066 | w: 6 | l: 0
t: 97 | c: 2982 | d: 4126 | w: 5 | l: 0
t: 92 | c: 3074 | d: 3815 | w: 8 | l: 0
t: 20 | c: 3094 | d: 4293 | w: 8 | l: 0
t: 65 | c: 3159 | d: 3888 | w: 1 | l: 0
t: 54 | c: 3213 | d: 3729 | w: 6 | l: 0
t: 49 | c: 3262 | d: 4318 | w: 8 | l: 0
t: 41 | c: 3303 | d: 4243 | w: 5 | l: 0
t: 67 | c: 3370 | d: 3864 | w: 1 | l: 0
t: 68 | c: 3438 | d: 3819 | w: 9 | l: 0
t: 39 | c: 3477 | d: 3782 | w: 8 | l: 0
t: 23 | c: 3500 | d: 4015 | w: 7 | l: 0
t: 69 | c: 3569 | d: 4642 | w: 9 | l: 0
t: 53 | c: 3622 | d: 4609 | w: 6 | l: 0
t: 79 | c: 3701 | d: 4681 | w: 5 | l: 0
t: 81 | c: 3782 | d: 4384 | w: 6 | l: 0
t: 73 | c: 3855 | d: 4068 | w: 7 | l: 0
t: 33 | c: 3888 | d: 4281 | w: 5 | l: 0
t: 22 | c: 3910 | d: 4062 | w: 10 | l: 0
t: 32 | c: 3942 | d: 4235 | w: 2 | l: 0
t: 50 | c: 3992 | d: 4339 | w: 3 | l: 0
t: 100 | c: 4092 | d: 4231 | w: 2 | l: 0
t: 65 | c: 4157 | d: 4188 | w: 9 | l: 0
t: 82 | c: 4239 | d: 4240 | w: 8 | l: 0
t: 88 | c: 4327 | d: 4591 | w: 4 | l: 0
t: 90 | c: 4417 | d: 4536 | w: 9 | l: 0
t: 51 | c: 4468 | d: 4760 | w: 9 | l: 0
t: 87 | c: 4555 | d: 4582 | w: 6 | l: 0
t: 51 | c: 4606 | d: 4707 | w: 3 | l: 0
t: 72 | c: 4678 | d: 4753 | w: 7 | l: 0
t: 35 | c: 4713 | d: 4740 | w: 5 | l: 0
t: 80 | c: 4793 | d: 4768 | w: 5 | l: 25
t: 55 | c: 4848 | d: 4761 | w: 3 | l: 87
t: 54 | c: 4902 | d: 4761 | w: 2 | l: 141
t: 99 | c: 5001 | d: 4648 | w: 3 | l: 353
t: 73 | c: 5074 | d: 4507 | w: 2 | l: 567
t: 52 | c: 5126 | d: 4412 | w: 1 | l: 714
t: 86 | c: 5212 | d: 4288 | w: 1 | l: 924
t: 88 | c: 5300 | d: 3722 | w: 1 | l: 1578
Valor: 6077
