Algoritmo Genético
Arquivo: wt100.txt
Melhor valor encontrado: 

6076
Tempo máximo em minutos: 30

Algoritmo iniciou em: 

07:56:28
Melhor solução em: 

07:56:33
Número de cromossosmos: 201
Número de cromossosmos iniciais: 25
Tamanho da elite: 25
Melhor solução encontrada: 

Jobs: 100
t: 14 | c: 14 | d: 3797 | w: 5 | l: 0
t: 14 | c: 2329 | d: 3727 | w: 3 | l: 0
t: 82 | c: 2411 | d: 4240 | w: 8 | l: 0
t: 21 | c: 2432 | d: 3738 | w: 6 | l: 0
t: 100 | c: 2532 | d: 4025 | w: 6 | l: 0
t: 31 | c: 2563 | d: 3857 | w: 10 | l: 0
t: 88 | c: 2651 | d: 4591 | w: 4 | l: 0
t: 14 | c: 2665 | d: 4248 | w: 8 | l: 0
t: 31 | c: 2696 | d: 4095 | w: 3 | l: 0
t: 28 | c: 2724 | d: 4142 | w: 2 | l: 0
t: 46 | c: 2770 | d: 4202 | w: 9 | l: 0
t: 100 | c: 2870 | d: 4231 | w: 2 | l: 0
t: 41 | c: 2911 | d: 4243 | w: 5 | l: 0
t: 68 | c: 2979 | d: 3819 | w: 9 | l: 0
t: 32 | c: 3011 | d: 4235 | w: 2 | l: 0
t: 94 | c: 3105 | d: 3726 | w: 7 | l: 0
t: 94 | c: 3199 | d: 3752 | w: 10 | l: 0
t: 20 | c: 3219 | d: 4393 | w: 9 | l: 0
t: 58 | c: 3277 | d: 4122 | w: 6 | l: 0
t: 35 | c: 3312 | d: 4740 | w: 5 | l: 0
t: 65 | c: 3377 | d: 3888 | w: 1 | l: 0
t: 15 | c: 3392 | d: 3814 | w: 9 | l: 0
t: 18 | c: 3410 | d: 4015 | w: 9 | l: 0
t: 19 | c: 3429 | d: 3767 | w: 5 | l: 0
t: 13 | c: 3442 | d: 3717 | w: 5 | l: 0
t: 97 | c: 3539 | d: 4126 | w: 5 | l: 0
t: 69 | c: 3608 | d: 4207 | w: 8 | l: 0
t: 23 | c: 3631 | d: 4015 | w: 7 | l: 0
t: 22 | c: 3653 | d: 4324 | w: 3 | l: 0
t: 37 | c: 3690 | d: 3974 | w: 7 | l: 0
t: 81 | c: 3771 | d: 4384 | w: 6 | l: 0
t: 22 | c: 3793 | d: 4187 | w: 10 | l: 0
t: 5 | c: 3798 | d: 4520 | w: 5 | l: 0
t: 39 | c: 3837 | d: 4066 | w: 6 | l: 0
t: 60 | c: 3897 | d: 4151 | w: 4 | l: 0
t: 47 | c: 3944 | d: 4262 | w: 1 | l: 0
t: 27 | c: 3971 | d: 4612 | w: 5 | l: 0
t: 65 | c: 4036 | d: 4366 | w: 7 | l: 0
t: 79 | c: 4115 | d: 4671 | w: 4 | l: 0
t: 10 | c: 4125 | d: 4508 | w: 3 | l: 0
t: 53 | c: 4178 | d: 4537 | w: 4 | l: 0
t: 55 | c: 4233 | d: 4281 | w: 4 | l: 0
t: 46 | c: 4279 | d: 4547 | w: 9 | l: 0
t: 90 | c: 4369 | d: 4536 | w: 9 | l: 0
t: 87 | c: 4456 | d: 4582 | w: 6 | l: 0
t: 80 | c: 4536 | d: 4768 | w: 5 | l: 0
t: 53 | c: 4589 | d: 4609 | w: 6 | l: 0
t: 79 | c: 4668 | d: 4681 | w: 5 | l: 0
t: 72 | c: 4740 | d: 4753 | w: 7 | l: 0
t: 53 | c: 4793 | d: 4762 | w: 4 | l: 31
t: 55 | c: 4848 | d: 4761 | w: 3 | l: 87
t: 54 | c: 4902 | d: 4761 | w: 2 | l: 141
t: 99 | c: 5001 | d: 4648 | w: 3 | l: 353
t: 73 | c: 5074 | d: 4507 | w: 2 | l: 567
t: 52 | c: 5126 | d: 4412 | w: 1 | l: 714
t: 86 | c: 5212 | d: 4288 | w: 1 | l: 924
t: 88 | c: 5300 | d: 3722 | w: 1 | l: 1578
Valor: 6076
