Algoritmo Genético
Arquivo: wt100-5.txt
Melhor valor encontrado: 

5283
Tempo máximo em minutos: 1

Algoritmo iniciou em: 

00:29:24
Melhor solução em: 

00:29:29
Número de cromossosmos: 102
Número de cromossosmos iniciais: 25
Tamanho da elite: 25
Melhor solução encontrada: 

Jobs: 100
t: 83 | c: 83 | d: 3481 | w: 4 | l: 0
t: 93 | c: 2382 | d: 3394 | w: 5 | l: 0
t: 19 | c: 2401 | d: 3665 | w: 1 | l: 0
t: 37 | c: 2438 | d: 3985 | w: 4 | l: 0
t: 50 | c: 2488 | d: 4165 | w: 7 | l: 0
t: 7 | c: 2495 | d: 4106 | w: 3 | l: 0
t: 27 | c: 2522 | d: 3634 | w: 2 | l: 0
t: 39 | c: 2561 | d: 3432 | w: 8 | l: 0
t: 16 | c: 2577 | d: 3941 | w: 10 | l: 0
t: 74 | c: 2651 | d: 3870 | w: 8 | l: 0
t: 48 | c: 2699 | d: 4135 | w: 4 | l: 0
t: 83 | c: 2782 | d: 3379 | w: 9 | l: 0
t: 20 | c: 2802 | d: 3993 | w: 6 | l: 0
t: 57 | c: 2859 | d: 3469 | w: 3 | l: 0
t: 84 | c: 2943 | d: 3907 | w: 6 | l: 0
t: 92 | c: 3035 | d: 3594 | w: 7 | l: 0
t: 13 | c: 3048 | d: 3534 | w: 1 | l: 0
t: 16 | c: 3064 | d: 3537 | w: 3 | l: 0
t: 2 | c: 3066 | d: 3363 | w: 10 | l: 0
t: 56 | c: 3122 | d: 3726 | w: 9 | l: 0
t: 14 | c: 3136 | d: 3509 | w: 3 | l: 0
t: 41 | c: 3177 | d: 3786 | w: 1 | l: 0
t: 29 | c: 3206 | d: 3801 | w: 7 | l: 0
t: 84 | c: 3290 | d: 3889 | w: 9 | l: 0
t: 13 | c: 3303 | d: 4115 | w: 2 | l: 0
t: 73 | c: 3376 | d: 4007 | w: 8 | l: 0
t: 19 | c: 3395 | d: 3577 | w: 7 | l: 0
t: 77 | c: 3472 | d: 3872 | w: 3 | l: 0
t: 30 | c: 3502 | d: 3822 | w: 7 | l: 0
t: 52 | c: 3554 | d: 3628 | w: 2 | l: 0
t: 33 | c: 3587 | d: 4129 | w: 2 | l: 0
t: 67 | c: 3654 | d: 3845 | w: 10 | l: 0
t: 42 | c: 3696 | d: 3978 | w: 2 | l: 0
t: 95 | c: 3791 | d: 3877 | w: 3 | l: 0
t: 65 | c: 3856 | d: 4061 | w: 10 | l: 0
t: 88 | c: 3944 | d: 3965 | w: 10 | l: 0
t: 71 | c: 4015 | d: 4016 | w: 2 | l: 0
t: 53 | c: 4068 | d: 4158 | w: 6 | l: 0
t: 71 | c: 4139 | d: 4173 | w: 7 | l: 0
t: 55 | c: 4194 | d: 4250 | w: 6 | l: 0
t: 70 | c: 4264 | d: 4280 | w: 6 | l: 0
t: 65 | c: 4329 | d: 4284 | w: 5 | l: 45
t: 51 | c: 4380 | d: 4260 | w: 2 | l: 120
t: 66 | c: 4446 | d: 4260 | w: 2 | l: 186
t: 71 | c: 4517 | d: 4091 | w: 2 | l: 426
t: 66 | c: 4583 | d: 3973 | w: 1 | l: 610
t: 68 | c: 4651 | d: 3648 | w: 1 | l: 1003
t: 68 | c: 4719 | d: 3744 | w: 1 | l: 975
t: 73 | c: 4792 | d: 3786 | w: 1 | l: 1006
Valor: 5283
