Algoritmo Genético
Arquivo: wt100.txt
Melhor valor encontrado: 

6076
Tempo máximo em minutos: 30

Algoritmo iniciou em: 

06:24:28
Melhor solução em: 

06:24:33
Número de cromossosmos: 201
Número de cromossosmos iniciais: 25
Tamanho da elite: 25
Melhor solução encontrada: 

Jobs: 100
t: 27 | c: 27 | d: 4612 | w: 5 | l: 0
t: 89 | c: 1403 | d: 4546 | w: 6 | l: 0
t: 97 | c: 1500 | d: 4126 | w: 5 | l: 0
t: 61 | c: 1561 | d: 4113 | w: 6 | l: 0
t: 79 | c: 1640 | d: 4671 | w: 4 | l: 0
t: 20 | c: 1660 | d: 4393 | w: 9 | l: 0
t: 37 | c: 1697 | d: 3974 | w: 7 | l: 0
t: 65 | c: 1762 | d: 4366 | w: 7 | l: 0
t: 97 | c: 1859 | d: 4022 | w: 5 | l: 0
t: 28 | c: 1887 | d: 4142 | w: 2 | l: 0
t: 72 | c: 1959 | d: 3928 | w: 8 | l: 0
t: 39 | c: 1998 | d: 3782 | w: 8 | l: 0
t: 31 | c: 2029 | d: 4095 | w: 3 | l: 0
t: 74 | c: 2103 | d: 3743 | w: 4 | l: 0
t: 39 | c: 2142 | d: 4066 | w: 6 | l: 0
t: 100 | c: 2242 | d: 4025 | w: 6 | l: 0
t: 18 | c: 2260 | d: 3858 | w: 1 | l: 0
t: 81 | c: 2341 | d: 4384 | w: 6 | l: 0
t: 46 | c: 2387 | d: 4202 | w: 9 | l: 0
t: 60 | c: 2447 | d: 3811 | w: 4 | l: 0
t: 36 | c: 2483 | d: 3857 | w: 9 | l: 0
t: 14 | c: 2497 | d: 3875 | w: 8 | l: 0
t: 54 | c: 2551 | d: 3729 | w: 6 | l: 0
t: 16 | c: 2567 | d: 3803 | w: 10 | l: 0
t: 72 | c: 2639 | d: 3713 | w: 4 | l: 0
t: 100 | c: 2739 | d: 4231 | w: 2 | l: 0
t: 1 | c: 2740 | d: 3907 | w: 10 | l: 0
t: 5 | c: 2745 | d: 4261 | w: 8 | l: 0
t: 87 | c: 2832 | d: 4361 | w: 2 | l: 0
t: 24 | c: 2856 | d: 4558 | w: 5 | l: 0
t: 13 | c: 2869 | d: 3717 | w: 5 | l: 0
t: 21 | c: 2890 | d: 3738 | w: 6 | l: 0
t: 8 | c: 2898 | d: 4727 | w: 3 | l: 0
t: 87 | c: 2985 | d: 4582 | w: 6 | l: 0
t: 78 | c: 3063 | d: 4527 | w: 9 | l: 0
t: 99 | c: 3162 | d: 4227 | w: 10 | l: 0
t: 47 | c: 3209 | d: 4262 | w: 1 | l: 0
t: 51 | c: 3260 | d: 4707 | w: 3 | l: 0
t: 95 | c: 3355 | d: 3724 | w: 6 | l: 0
t: 14 | c: 3369 | d: 3727 | w: 3 | l: 0
t: 67 | c: 3436 | d: 3864 | w: 1 | l: 0
t: 94 | c: 3530 | d: 3752 | w: 10 | l: 0
t: 14 | c: 3544 | d: 3797 | w: 5 | l: 0
t: 58 | c: 3602 | d: 4122 | w: 6 | l: 0
t: 69 | c: 3671 | d: 4207 | w: 8 | l: 0
t: 73 | c: 3744 | d: 4068 | w: 7 | l: 0
t: 65 | c: 3809 | d: 4188 | w: 9 | l: 0
t: 46 | c: 3855 | d: 4547 | w: 9 | l: 0
t: 69 | c: 3924 | d: 4642 | w: 9 | l: 0
t: 20 | c: 3944 | d: 4293 | w: 8 | l: 0
t: 60 | c: 4004 | d: 4151 | w: 4 | l: 0
t: 33 | c: 4037 | d: 4281 | w: 5 | l: 0
t: 22 | c: 4059 | d: 4324 | w: 3 | l: 0
t: 82 | c: 4141 | d: 4240 | w: 8 | l: 0
t: 55 | c: 4196 | d: 4281 | w: 4 | l: 0
t: 5 | c: 4201 | d: 4520 | w: 5 | l: 0
t: 80 | c: 4281 | d: 4768 | w: 5 | l: 0
t: 17 | c: 4298 | d: 4378 | w: 2 | l: 0
t: 90 | c: 4388 | d: 4536 | w: 9 | l: 0
t: 53 | c: 4441 | d: 4537 | w: 4 | l: 0
t: 53 | c: 4494 | d: 4609 | w: 6 | l: 0
t: 88 | c: 4582 | d: 4591 | w: 4 | l: 0
t: 72 | c: 4654 | d: 4753 | w: 7 | l: 0
t: 51 | c: 4705 | d: 4760 | w: 9 | l: 0
t: 35 | c: 4740 | d: 4740 | w: 5 | l: 0
t: 53 | c: 4793 | d: 4762 | w: 4 | l: 31
t: 55 | c: 4848 | d: 4761 | w: 3 | l: 87
t: 54 | c: 4902 | d: 4761 | w: 2 | l: 141
t: 99 | c: 5001 | d: 4648 | w: 3 | l: 353
t: 73 | c: 5074 | d: 4507 | w: 2 | l: 567
t: 52 | c: 5126 | d: 4412 | w: 1 | l: 714
t: 86 | c: 5212 | d: 4288 | w: 1 | l: 924
t: 88 | c: 5300 | d: 3722 | w: 1 | l: 1578
Valor: 6076
