Algoritmo Genético
Arquivo: wt100-3.txt
Melhor valor encontrado: 

4267
Tempo máximo em minutos: 1

Algoritmo iniciou em: 

09:20:01
Melhor solução em: 

09:20:15
Número de cromossosmos: 805
Número de cromossosmos iniciais: 250
Tamanho da elite: 250
Melhor solução encontrada: 

Jobs: 100
t: 21 | c: 21 | d: 4025 | w: 6 | l: 0
t: 40 | c: 1393 | d: 3522 | w: 9 | l: 0
t: 42 | c: 1435 | d: 3528 | w: 6 | l: 0
t: 21 | c: 1456 | d: 4129 | w: 2 | l: 0
t: 49 | c: 1505 | d: 3932 | w: 8 | l: 0
t: 6 | c: 1511 | d: 3949 | w: 6 | l: 0
t: 85 | c: 1596 | d: 4053 | w: 8 | l: 0
t: 72 | c: 1668 | d: 4062 | w: 7 | l: 0
t: 17 | c: 1685 | d: 3788 | w: 2 | l: 0
t: 68 | c: 1753 | d: 3586 | w: 2 | l: 0
t: 81 | c: 1834 | d: 3482 | w: 1 | l: 0
t: 65 | c: 1899 | d: 3468 | w: 10 | l: 0
t: 24 | c: 1923 | d: 3798 | w: 2 | l: 0
t: 70 | c: 1993 | d: 3843 | w: 3 | l: 0
t: 18 | c: 2011 | d: 3510 | w: 3 | l: 0
t: 42 | c: 2053 | d: 3673 | w: 10 | l: 0
t: 66 | c: 2119 | d: 3439 | w: 10 | l: 0
t: 26 | c: 2145 | d: 3436 | w: 3 | l: 0
t: 89 | c: 2234 | d: 3527 | w: 8 | l: 0
t: 38 | c: 2272 | d: 3873 | w: 4 | l: 0
t: 27 | c: 2299 | d: 3909 | w: 1 | l: 0
t: 12 | c: 2311 | d: 4035 | w: 9 | l: 0
t: 26 | c: 2337 | d: 4176 | w: 9 | l: 0
t: 76 | c: 2413 | d: 3405 | w: 4 | l: 0
t: 96 | c: 2509 | d: 3469 | w: 6 | l: 0
t: 25 | c: 2534 | d: 3802 | w: 6 | l: 0
t: 53 | c: 2587 | d: 4049 | w: 10 | l: 0
t: 80 | c: 2667 | d: 3501 | w: 1 | l: 0
t: 54 | c: 2721 | d: 4240 | w: 10 | l: 0
t: 79 | c: 2800 | d: 3940 | w: 3 | l: 0
t: 56 | c: 2856 | d: 3764 | w: 8 | l: 0
t: 17 | c: 2873 | d: 4256 | w: 6 | l: 0
t: 25 | c: 2898 | d: 3466 | w: 6 | l: 0
t: 39 | c: 2937 | d: 4050 | w: 7 | l: 0
t: 5 | c: 2942 | d: 4244 | w: 6 | l: 0
t: 6 | c: 2948 | d: 3529 | w: 3 | l: 0
t: 3 | c: 2951 | d: 3642 | w: 7 | l: 0
t: 45 | c: 2996 | d: 3719 | w: 9 | l: 0
t: 77 | c: 3073 | d: 3561 | w: 5 | l: 0
t: 64 | c: 3137 | d: 3908 | w: 8 | l: 0
t: 90 | c: 3227 | d: 3714 | w: 9 | l: 0
t: 84 | c: 3311 | d: 3530 | w: 6 | l: 0
t: 46 | c: 3357 | d: 3436 | w: 8 | l: 0
t: 1 | c: 3358 | d: 3957 | w: 7 | l: 0
t: 31 | c: 3389 | d: 3761 | w: 2 | l: 0
t: 26 | c: 3415 | d: 4048 | w: 2 | l: 0
t: 95 | c: 3510 | d: 3513 | w: 3 | l: 0
t: 12 | c: 3522 | d: 4162 | w: 2 | l: 0
t: 23 | c: 3545 | d: 3623 | w: 6 | l: 0
t: 32 | c: 3577 | d: 3765 | w: 1 | l: 0
t: 32 | c: 3609 | d: 3642 | w: 1 | l: 0
t: 34 | c: 3643 | d: 4000 | w: 8 | l: 0
t: 27 | c: 3670 | d: 4217 | w: 7 | l: 0
t: 90 | c: 3760 | d: 3906 | w: 9 | l: 0
t: 66 | c: 3826 | d: 4295 | w: 7 | l: 0
t: 40 | c: 3866 | d: 4191 | w: 2 | l: 0
t: 7 | c: 3873 | d: 4188 | w: 10 | l: 0
t: 92 | c: 3965 | d: 3985 | w: 7 | l: 0
t: 86 | c: 4051 | d: 4107 | w: 2 | l: 0
t: 58 | c: 4109 | d: 4245 | w: 6 | l: 0
t: 65 | c: 4174 | d: 4195 | w: 8 | l: 0
t: 91 | c: 4265 | d: 4280 | w: 10 | l: 0
t: 80 | c: 4345 | d: 4302 | w: 7 | l: 43
t: 40 | c: 4385 | d: 4281 | w: 1 | l: 104
t: 41 | c: 4426 | d: 4153 | w: 1 | l: 273
t: 96 | c: 4522 | d: 4265 | w: 2 | l: 257
t: 67 | c: 4589 | d: 4262 | w: 1 | l: 327
t: 80 | c: 4669 | d: 3987 | w: 1 | l: 682
t: 85 | c: 4754 | d: 3923 | w: 1 | l: 831
t: 90 | c: 4844 | d: 3609 | w: 1 | l: 1235
Valor: 4267
