Algoritmo Genético
Arquivo: wt100-2.txt
Melhor valor encontrado: 

6476
Tempo máximo em minutos: 1

Algoritmo iniciou em: 

09:09:01
Melhor solução em: 

09:09:03
Número de cromossosmos: 1550
Número de cromossosmos iniciais: 250
Tamanho da elite: 250
Melhor solução encontrada: 

Jobs: 100
t: 49 | c: 49 | d: 3675 | w: 5 | l: 0
t: 36 | c: 3072 | d: 3749 | w: 8 | l: 0
t: 3 | c: 3075 | d: 3678 | w: 10 | l: 0
t: 13 | c: 3088 | d: 3966 | w: 6 | l: 0
t: 23 | c: 3111 | d: 4614 | w: 6 | l: 0
t: 50 | c: 3161 | d: 4568 | w: 4 | l: 0
t: 2 | c: 3163 | d: 4109 | w: 9 | l: 0
t: 37 | c: 3200 | d: 4146 | w: 5 | l: 0
t: 16 | c: 3216 | d: 3835 | w: 5 | l: 0
t: 27 | c: 3243 | d: 3987 | w: 5 | l: 0
t: 28 | c: 3271 | d: 4586 | w: 1 | l: 0
t: 86 | c: 3357 | d: 4002 | w: 6 | l: 0
t: 59 | c: 3416 | d: 3824 | w: 3 | l: 0
t: 90 | c: 3506 | d: 4330 | w: 7 | l: 0
t: 20 | c: 3526 | d: 3868 | w: 2 | l: 0
t: 53 | c: 3579 | d: 4134 | w: 10 | l: 0
t: 78 | c: 3657 | d: 4064 | w: 7 | l: 0
t: 66 | c: 3723 | d: 4112 | w: 4 | l: 0
t: 54 | c: 3777 | d: 4472 | w: 9 | l: 0
t: 42 | c: 3819 | d: 4198 | w: 2 | l: 0
t: 43 | c: 3862 | d: 4293 | w: 8 | l: 0
t: 62 | c: 3924 | d: 4368 | w: 9 | l: 0
t: 40 | c: 3964 | d: 4426 | w: 4 | l: 0
t: 19 | c: 3983 | d: 4552 | w: 5 | l: 0
t: 94 | c: 4077 | d: 4197 | w: 9 | l: 0
t: 16 | c: 4093 | d: 4501 | w: 1 | l: 0
t: 72 | c: 4165 | d: 4394 | w: 8 | l: 0
t: 72 | c: 4237 | d: 4414 | w: 5 | l: 0
t: 56 | c: 4293 | d: 4423 | w: 6 | l: 0
t: 57 | c: 4350 | d: 4489 | w: 9 | l: 0
t: 33 | c: 4383 | d: 4570 | w: 2 | l: 0
t: 95 | c: 4478 | d: 4519 | w: 6 | l: 0
t: 94 | c: 4572 | d: 4630 | w: 7 | l: 0
t: 84 | c: 4656 | d: 4646 | w: 10 | l: 10
t: 65 | c: 4721 | d: 4642 | w: 6 | l: 79
t: 83 | c: 4804 | d: 4563 | w: 4 | l: 241
t: 74 | c: 4878 | d: 4423 | w: 2 | l: 455
t: 88 | c: 4966 | d: 4318 | w: 2 | l: 648
t: 95 | c: 5061 | d: 4516 | w: 2 | l: 545
t: 54 | c: 5115 | d: 4053 | w: 1 | l: 1062
t: 76 | c: 5191 | d: 4611 | w: 1 | l: 580
Valor: 6476
