Algoritmo Genético
Arquivo: wt100-11.txt
Melhor valor encontrado: 

182136
Tempo máximo em minutos: 1

Algoritmo iniciou em: 

09:23:01
Melhor solução em: 

09:23:23
Número de cromossosmos: 1785
Número de cromossosmos iniciais: 250
Tamanho da elite: 250
Melhor solução encontrada: 

Jobs: 100
t: 70 | c: 70 | d: 1747 | w: 6 | l: 0
t: 94 | c: 2591 | d: 2310 | w: 10 | l: 281
t: 94 | c: 2685 | d: 2366 | w: 9 | l: 319
t: 95 | c: 2780 | d: 2301 | w: 9 | l: 479
t: 59 | c: 2839 | d: 2198 | w: 5 | l: 641
t: 62 | c: 2901 | d: 2413 | w: 5 | l: 488
t: 28 | c: 2929 | d: 2329 | w: 2 | l: 600
t: 85 | c: 3014 | d: 2466 | w: 6 | l: 548
t: 85 | c: 3099 | d: 2367 | w: 6 | l: 732
t: 29 | c: 3128 | d: 2094 | w: 2 | l: 1034
t: 15 | c: 3143 | d: 1576 | w: 1 | l: 1567
t: 75 | c: 3218 | d: 2138 | w: 5 | l: 1080
t: 82 | c: 3300 | d: 1815 | w: 5 | l: 1485
t: 17 | c: 3317 | d: 1889 | w: 1 | l: 1428
t: 86 | c: 3403 | d: 2157 | w: 5 | l: 1246
t: 87 | c: 3490 | d: 2011 | w: 5 | l: 1479
t: 72 | c: 3562 | d: 2254 | w: 4 | l: 1308
t: 95 | c: 3657 | d: 1591 | w: 5 | l: 2066
t: 96 | c: 3753 | d: 1932 | w: 5 | l: 1821
t: 80 | c: 3833 | d: 1878 | w: 4 | l: 1955
t: 81 | c: 3914 | d: 2029 | w: 4 | l: 1885
t: 64 | c: 3978 | d: 1630 | w: 3 | l: 2348
t: 87 | c: 4065 | d: 1576 | w: 4 | l: 2489
t: 87 | c: 4152 | d: 2228 | w: 4 | l: 1924
t: 23 | c: 4175 | d: 2314 | w: 1 | l: 1861
t: 93 | c: 4268 | d: 1751 | w: 4 | l: 2517
t: 97 | c: 4365 | d: 2283 | w: 4 | l: 2082
t: 55 | c: 4420 | d: 1568 | w: 2 | l: 2852
t: 86 | c: 4506 | d: 2041 | w: 3 | l: 2465
t: 62 | c: 4568 | d: 1605 | w: 2 | l: 2963
t: 62 | c: 4630 | d: 2225 | w: 2 | l: 2405
t: 34 | c: 4664 | d: 1822 | w: 1 | l: 2842
t: 44 | c: 4708 | d: 2120 | w: 1 | l: 2588
t: 99 | c: 4807 | d: 2152 | w: 2 | l: 2655
t: 74 | c: 4881 | d: 1999 | w: 1 | l: 2882
t: 87 | c: 4968 | d: 2167 | w: 1 | l: 2801
Valor: 182136
