Algoritmo Genético
Arquivo: wt100-5.txt
Melhor valor encontrado: 

5563
Tempo máximo em minutos: 1

Algoritmo iniciou em: 

09:11:01
Melhor solução em: 

09:11:08
Número de cromossosmos: 500
Número de cromossosmos iniciais: 250
Tamanho da elite: 250
Melhor solução encontrada: 

Jobs: 100
t: 2 | c: 2 | d: 4154 | w: 10 | l: 0
t: 55 | c: 4005 | d: 4008 | w: 3 | l: 0
t: 71 | c: 4076 | d: 4173 | w: 7 | l: 0
t: 24 | c: 4100 | d: 4101 | w: 9 | l: 0
t: 53 | c: 4153 | d: 4158 | w: 6 | l: 0
t: 70 | c: 4223 | d: 4280 | w: 6 | l: 0
t: 65 | c: 4288 | d: 4284 | w: 5 | l: 4
t: 51 | c: 4339 | d: 4260 | w: 2 | l: 79
t: 66 | c: 4405 | d: 4260 | w: 2 | l: 145
t: 71 | c: 4476 | d: 4091 | w: 2 | l: 385
t: 41 | c: 4517 | d: 3786 | w: 1 | l: 731
t: 66 | c: 4583 | d: 3973 | w: 1 | l: 610
t: 68 | c: 4651 | d: 3648 | w: 1 | l: 1003
t: 68 | c: 4719 | d: 3744 | w: 1 | l: 975
t: 73 | c: 4792 | d: 3786 | w: 1 | l: 1006
Valor: 5563r: 5283
