Algoritmo Genético
Arquivo: wt100-5.txt
Melhor valor encontrado: 

5283
Tempo máximo em minutos: 1

Algoritmo iniciou em: 

09:01:01
Melhor solução em: 

09:01:07
Número de cromossosmos: 500
Número de cromossosmos iniciais: 250
Tamanho da elite: 250
Melhor solução encontrada: 

Jobs: 100
t: 10 | c: 10 | d: 3704 | w: 5 | l: 0
t: 41 | c: 3595 | d: 3786 | w: 1 | l: 0
t: 74 | c: 3669 | d: 3870 | w: 8 | l: 0
t: 11 | c: 3680 | d: 3692 | w: 2 | l: 0
t: 22 | c: 3702 | d: 3860 | w: 1 | l: 0
t: 55 | c: 3757 | d: 4008 | w: 3 | l: 0
t: 53 | c: 3810 | d: 4158 | w: 6 | l: 0
t: 83 | c: 3893 | d: 3907 | w: 2 | l: 0
t: 66 | c: 3959 | d: 4054 | w: 6 | l: 0
t: 71 | c: 4030 | d: 4173 | w: 7 | l: 0
t: 24 | c: 4054 | d: 4101 | w: 9 | l: 0
t: 50 | c: 4104 | d: 4165 | w: 7 | l: 0
t: 55 | c: 4159 | d: 4250 | w: 6 | l: 0
t: 35 | c: 4194 | d: 4211 | w: 3 | l: 0
t: 70 | c: 4264 | d: 4280 | w: 6 | l: 0
t: 65 | c: 4329 | d: 4284 | w: 5 | l: 45
t: 51 | c: 4380 | d: 4260 | w: 2 | l: 120
t: 66 | c: 4446 | d: 4260 | w: 2 | l: 186
t: 71 | c: 4517 | d: 4091 | w: 2 | l: 426
t: 66 | c: 4583 | d: 3973 | w: 1 | l: 610
t: 68 | c: 4651 | d: 3648 | w: 1 | l: 1003
t: 68 | c: 4719 | d: 3744 | w: 1 | l: 975
t: 73 | c: 4792 | d: 3786 | w: 1 | l: 1006
Valor: 52835283
