Algoritmo Genético
Arquivo: wt100-3.txt
Melhor valor encontrado: 

4286
Tempo máximo em minutos: 1

Algoritmo iniciou em: 

09:10:01
Melhor solução em: 

09:10:05
Número de cromossosmos: 500
Número de cromossosmos iniciais: 250
Tamanho da elite: 250
Melhor solução encontrada: 

Jobs: 100
t: 72 | c: 72 | d: 4062 | w: 7 | l: 0
t: 64 | c: 1490 | d: 3908 | w: 8 | l: 0
t: 12 | c: 1502 | d: 4162 | w: 2 | l: 0
t: 23 | c: 1525 | d: 3623 | w: 6 | l: 0
t: 85 | c: 1610 | d: 3907 | w: 7 | l: 0
t: 27 | c: 1637 | d: 3909 | w: 1 | l: 0
t: 25 | c: 1662 | d: 3466 | w: 6 | l: 0
t: 65 | c: 1727 | d: 3468 | w: 10 | l: 0
t: 49 | c: 1776 | d: 3932 | w: 8 | l: 0
t: 1 | c: 1777 | d: 3957 | w: 7 | l: 0
t: 62 | c: 1839 | d: 3717 | w: 2 | l: 0
t: 34 | c: 1873 | d: 4000 | w: 8 | l: 0
t: 21 | c: 1894 | d: 4129 | w: 2 | l: 0
t: 64 | c: 1958 | d: 3603 | w: 9 | l: 0
t: 79 | c: 2037 | d: 3940 | w: 3 | l: 0
t: 39 | c: 2076 | d: 4050 | w: 7 | l: 0
t: 24 | c: 2100 | d: 3920 | w: 3 | l: 0
t: 76 | c: 2176 | d: 3405 | w: 4 | l: 0
t: 26 | c: 2202 | d: 3436 | w: 3 | l: 0
t: 42 | c: 2244 | d: 3528 | w: 6 | l: 0
t: 77 | c: 2321 | d: 3561 | w: 5 | l: 0
t: 68 | c: 2389 | d: 3586 | w: 2 | l: 0
t: 66 | c: 2455 | d: 3439 | w: 10 | l: 0
t: 26 | c: 2481 | d: 4048 | w: 2 | l: 0
t: 80 | c: 2561 | d: 3501 | w: 1 | l: 0
t: 13 | c: 2574 | d: 4174 | w: 1 | l: 0
t: 15 | c: 2589 | d: 4280 | w: 8 | l: 0
t: 93 | c: 2682 | d: 3437 | w: 7 | l: 0
t: 40 | c: 2722 | d: 3522 | w: 9 | l: 0
t: 30 | c: 2752 | d: 3564 | w: 9 | l: 0
t: 19 | c: 2771 | d: 3813 | w: 9 | l: 0
t: 18 | c: 2789 | d: 3510 | w: 3 | l: 0
t: 9 | c: 2798 | d: 3440 | w: 10 | l: 0
t: 39 | c: 2837 | d: 3446 | w: 4 | l: 0
t: 40 | c: 2877 | d: 4173 | w: 5 | l: 0
t: 92 | c: 2969 | d: 3985 | w: 7 | l: 0
t: 25 | c: 2994 | d: 3802 | w: 6 | l: 0
t: 76 | c: 3070 | d: 3712 | w: 4 | l: 0
t: 54 | c: 3124 | d: 3753 | w: 3 | l: 0
t: 45 | c: 3169 | d: 3719 | w: 9 | l: 0
t: 90 | c: 3259 | d: 3714 | w: 9 | l: 0
t: 84 | c: 3343 | d: 3530 | w: 6 | l: 0
t: 1 | c: 3344 | d: 3746 | w: 10 | l: 0
t: 89 | c: 3433 | d: 3527 | w: 8 | l: 0
t: 6 | c: 3439 | d: 3949 | w: 6 | l: 0
t: 32 | c: 3471 | d: 3765 | w: 1 | l: 0
t: 85 | c: 3556 | d: 4053 | w: 8 | l: 0
t: 38 | c: 3594 | d: 3873 | w: 4 | l: 0
t: 27 | c: 3621 | d: 4217 | w: 7 | l: 0
t: 12 | c: 3633 | d: 4075 | w: 6 | l: 0
t: 60 | c: 3693 | d: 3758 | w: 3 | l: 0
t: 21 | c: 3714 | d: 4025 | w: 6 | l: 0
t: 31 | c: 3745 | d: 3761 | w: 2 | l: 0
t: 70 | c: 3815 | d: 3843 | w: 3 | l: 0
t: 29 | c: 3844 | d: 4157 | w: 2 | l: 0
t: 58 | c: 3902 | d: 4245 | w: 6 | l: 0
t: 41 | c: 3943 | d: 4153 | w: 1 | l: 0
t: 91 | c: 4034 | d: 4280 | w: 10 | l: 0
t: 26 | c: 4060 | d: 4176 | w: 9 | l: 0
t: 66 | c: 4126 | d: 4295 | w: 7 | l: 0
t: 40 | c: 4166 | d: 4191 | w: 2 | l: 0
t: 54 | c: 4220 | d: 4240 | w: 10 | l: 0
t: 80 | c: 4300 | d: 4302 | w: 7 | l: 0
t: 40 | c: 4340 | d: 4281 | w: 1 | l: 59
t: 86 | c: 4426 | d: 4107 | w: 2 | l: 319
t: 96 | c: 4522 | d: 4265 | w: 2 | l: 257
t: 67 | c: 4589 | d: 4262 | w: 1 | l: 327
t: 80 | c: 4669 | d: 3987 | w: 1 | l: 682
t: 85 | c: 4754 | d: 3923 | w: 1 | l: 831
t: 90 | c: 4844 | d: 3609 | w: 1 | l: 1235
Valor: 4286 4267
