Algoritmo Genético
Arquivo: wt100-13.txt
Melhor valor encontrado: 

180023
Tempo máximo em minutos: 1

Algoritmo iniciou em: 

09:14:01
Melhor solução em: 

09:14:17
Número de cromossosmos: 1690
Número de cromossosmos iniciais: 250
Tamanho da elite: 250
Melhor solução encontrada: 

Jobs: 100
t: 32 | c: 32 | d: 1865 | w: 7 | l: 0
t: 42 | c: 4690 | d: 1692 | w: 1 | l: 2998
t: 94 | c: 4784 | d: 1877 | w: 2 | l: 2907
t: 100 | c: 4884 | d: 2091 | w: 2 | l: 2793
t: 73 | c: 4957 | d: 1849 | w: 1 | l: 3108
t: 79 | c: 5036 | d: 1882 | w: 1 | l: 3154
t: 83 | c: 5119 | d: 2318 | w: 1 | l: 2801
t: 86 | c: 5205 | d: 2273 | w: 1 | l: 2932
t: 92 | c: 5297 | d: 1986 | w: 1 | l: 3311
t: 94 | c: 5391 | d: 1690 | w: 1 | l: 3701
Valor: 180023 179257
